form	count
EDCS-61900001	1
EDH	1
EDLIL	1
EIVS	1
ENNONIA	1
ENNONIOI	1
ENO-BVX	1
ENOBVGI	1
ENOBVX	1
ENONIO	1
ENSES	1
EPOSOGNATVS	1
EPOSTEROVIDI	1
EPOTSOROVIDI	1
ERCORIOBRI	1
etymology.⁸⁰	1
excūsor	1
explanations.⁸	1
F(ILIAE	1
FELICISSIMO	1
FIORI	1
formations.⁶⁴	1
FOVONICVS	1
FRAITURE	1
FREMAISTINAI	1
FREMANTIONI	1
FRONICVS	1
FRVTI	1
FRVTICIA	1
FRVTICIVS	1
frīvolus	1
frōtā	1
fugiō.⁶⁵	1
fugāre	1
FVCTOR	1
FVCTORIA	1
FVGISONIAE	1
FVGISONIAI⁷	1
fūxtōr-	1
GAVIS	1
GAVIVS	1
GENIO	1
GEVSI(VS	1
GIAE	1
GIOS	1
GNN	1
gnāto-	1
gu̯h/	1
HARMATTA	1
heološki	1
HIL-	1
hrūm	1
HURCH	1
hā-	1
i)i̯o-	1
IGARTUA	1
iiuva.n.tśa.i	1
Inferior)⁷⁶	1
IRSLINGER	1
ISTIO	1
ITVNAE	1
ITVNO	1
ITVRIA	1
ITVRIVS	1
IVS	1
i̯	1
i̯-	1
i̯é/ó-	1
keošorrihi	1
klē	1
klē-	1
KTVLISTOI	1
l(e)u(u̯)-n̥t-	1
L(IBERTA	1
L-100	1
L-98	1
LAEVONICVS	1
laivonioi>	1
LAMVSIOI	1
lautun.⁵	1
LETONDONIS	1
leu̯es	1
leu̯es-	1
LEVCONIO	1
LEVXSIVS	1
LIBERTVS	1
Litavī	1
LOLLIA	1
LOVENJAK	1
léu̯-os	1
léu̯-s-o-	1
lūna	1
M(ANIVS	1
M(ANV	1
MA-1-2	1
MARCHESINI	1
MARCI	1
MARI-	1
MEID	1
MEISER	1
MELCHERT	1
metśo	1
MOMMSEN	1
N>	1
Na.i.śo.i	1
name.⁶⁰	1
NAMETOS	1
NAMVSII	1
NAMVSONIS	1
narā	1
NERIO	1
NETTI	1
NIELSEN	1
NIS	1
Nišava	1
nutrition’).⁷⁰	1
o-u̯orsso-	1
o-u̯orti-(i̯)o-	1
odyā’	1
OF(FICINA	1
OHG	1
OLSEN	1
OPITER(GIO	1
Orduña⁷⁷	1
OSTINAI	1
OVI	1
PITAMNVS	1
PITIAVIVS	1
PITIVS	1
PITTIACAE	1
PITTINO	1
PIWOWARCZYK	1
piθam(n)e	1
piθiave	1
PLANDICA	1
plēbs	1
plēbī	1
PN/DN	1
PN/EN	1
PODOLAK	1
ponti-fex.⁶⁹	1
PORCOBERA	1
position.⁵⁸	1
poššes	1
poššonnihi	1
pra-śravas-.⁹	1
pṛthivī	1
pr̥-	1
pr̥thú-	1
purse’.⁴⁰	1
purubhujā	1
raoxšna-	1
RAVIO	1
RAVIS	1
RAVPAT-	1
raθaešta-	1
RE-	1
re-frīvus	1
READDAS	1
REBONI	1
RECTVGENVS	1
REITA	1
REITVGENVS	1
Reiθvi	1
REMETIBVS	1
RHODES	1
RITTIANI	1
ROBEONI	1
Rome)⁷	1
root.⁶⁸	1
run.⁷	1
R̥gVeda	1
SCHMIDT	1
SCHNEIDER	1
SECV/NDO	1
SECVNDAE	1
SIMONE	1
SIS	1
sku̯-eto-	1
SPANTAMICVS	1
SPETINIA	1
srot(i)yā	1
STABVLIO	1
STEUBE	1
sth₂ó-	1
suffix.⁵	1
SVCARIA	1
SVCARIVS	1
SVPETIVS	1
SVS(-	1
SVSTVS	1
SVSVS	1
TERTIA	1
TIACA	1
TITAMOCA	1
TIVALICV[S	1
tiγra-	1
too.⁶	1
TOTICI	1
TOTICINAI	1
tribūnus	1
TRISSVS	1
TRIVMVS	1
triśiko.s	1
triśikos	1
tṛstá-	1
TVRMAE	1
TVRS-	1
UCLA	1
URBAN	1
URSO	1
uru-śravas-	1
uruuaθa-	1
u̯eru-	1
u̯l-	1
u̯r-	1
uφerno-	1
V.OLSOMNOS	1
VAAN	1
VALENTINA	1
VALLEJO	1
VANTI	1
VASSENI	1
VAXONIVS	1
VER	1
VERBVGIA	1
VERC	1
VERC[-	1
VERCANV(AE	1
VERCIOVI	1
VERCLOVI	1
VERCOBIVS	1
VERCOBRETI	1
VERCOM-	1
VERCOMBERA	1
VERCOMBERVS	1
VERCOMBOGI	1
VERCONDARIVS	1
VERG(OBRETVS	1
VERG[OBRETO	1
VERGER	1
VERO	1
VERSALITES	1
VESBAEDVS	1
VESCANTIAE	1
VESCES	1
VESCLEVE-	1
VESCLEVESIS	1
VESGASIONI	1
VESGASSAE	1
VESGASSIS	1
VGIVS	1
VH).⁶	1
VIBEBOS	1
vibhātī	1
VICO	1
VIGOLO	1
VIRGINIVS	1
VITALI	1
VOCANVS	1
vrotai>	1
VXESINA	1
VXORI	1
Vībia	1
way.⁵⁶	1
WHITEHEAD	1
WODTKO	1
WOU	1
w̃	1
xrūma-	1
XXXVI	1
XYSTVS	1
ZAMBONI	1
ZEILFELDER	1
ZRC	1
árbol).⁴	1
ēno-	1
śa.i.nat	1
śravas-	1
̯-sth₂ó-	1
̯o-	1
̯which	1
αδρεσσικνος	1
αἱρετός	1
Βυζαντία	1
Βύζας	1
γνώμων	1
γρυμεῖα	1
Εὐρυκλείᾱto	1
εὐρυκλεῖor	1
Ζώσιος	1
θu-	1
θεσπέσιος	1
κρῡμός	1
λευκός	1
Λογγοσταλητων	1
μιθρα-βουζανης	1
Ξυστός	1
οὐιβανταυάριον	1
οὐιβανταύριον	1
παστός	1
πλατύς	1
προκλέης	1
ροβιος	1
ροκλοισιαβο	1
στήλη	1
τράπεζα	1
τρυφάλεια	1
φαίδει	1
φαιδρός	1
φρουδιος	1
φρουτυος	1
φρούνου	1
ἀπόβλητος	1
Ἀρελάπη	1
Ἀρελάτη	1
Ἀρηγενούα	1
ἄσπετος	1
ἐκβολαί	1
ἑανός	1
ὄρπετον	1
ὄψει	1
ὅλος	1
ὕψος	1
ῥυτός	1
†.u.rkle.i	1
†Arnemetiae	1
†ARNEMETIE	1
†BAEDVS	1
†CLESONI	1
†CLEVESI(S	1
†CLOVI	1
†crumēla	1
†ENNONI	1
†GASSAE	1
†krumēlō.⁴	1
†POLTOS	1
†pra/eifai	1
†REGIS	1
†REX	1
†sku̯-et-ii̯o-	1
†Οἰνοκλίων	1
⁴⁹	1
⁵⁰	1
⁵⁴	1
⁵⁹	1
⁷⁸	1
⁷⁹	1
