entry,section,pdf_page,field,line_start,issue,content
męsti,Lithuanian,328,SL,10251,contains_non_ascii,"OCS męsti 'trouble, disturb', 1sg. mętų; Ru. mjasti ( obs.) 'trouble, disturb', 1sg. mjatu, 3sg. mjatet; Cz. masti 'trouble', 1sg. matu; OCz. miesti 'trouble'; Slk. miasf 'disturb'; SCr. mesti 'disturb, mix, stir', 1sg. metem; Sln. męsti 'disturb, churn', 1sg. mętem"
męsti,Lithuanian,328,PIE,10253,fused_field_label,"*mentH-IE Skt. manthati 'whirl, rub'"
metas,Lithuanian,328,LATV,10260,contains_non_ascii,"męts 'time, period'"
mėtyti,Lithuanian,328,LITH,10267,contains_non_ascii,"metyti 'throw', 3 pres. meto, 3 pret. metė"
mėžti,Lithuanian,328,LITH,10273,contains_non_ascii,"mežti 'manure, muck out', 3 pres. mežia, 3 pret. mežė"
mėžti,Lithuanian,328,LATV,10274,contains_non_ascii;unusual_symbol_for_manual_check,"mezt 'muck out, sweep', 1sg. pres. mežu, 1sg. pret. mezu (cf. mu{Jzet [uo, u6, uo2] 'gobble, pound, fool, harass, beat', 1sg. pres. muozeju)"
mėžti,Lithuanian,328,BSL,10275,contains_non_ascii,"*mei'ž-PSL *mazati (a) 'smear, anoint'"
mėžti,Lithuanian,329,SL,10279,contains_non_ascii,"OCS mazati 'anoint'; Ru. mazat' 'smear, oil, grease', 1sg. mažu, 3sg. mažet; Cz. mazati 'smear, defile, slander, draw'; SCr. mazati 'smear, grease, paint'; Sln. mazati 'smear, grease, paint'"
miegas,Lithuanian,329,BSL,10289,fused_field_label,"*meig-; *moig-PSL *mfg?J (e) 'blink, moment'"
miegas,Lithuanian,329,PIE,10292,broken_reconstruction_spacing,"*h3me/oigh-IE Skt. meghti- m. 'cloud, gloomy weather'"
miegoti,Lithuanian,329,LITH,10298,contains_non_ascii,"miegoti 'sleep', 3 pres. miega, 3 pret. miegojo (for the numerous alternative present formations I refer to the LKŽe)"
miegoti,Lithuanian,329,SL,10304,contains_non_ascii,"Ru. migat' 'wink, blink, twinkle'; Cz. mihati 'shimmer, loom'; Slk. migtif 'move quickly, blink'; SCr. ml'gati 'blink, twinkle, move'; Čak. ml'gati (Vrg.) 'wink'; Sln. migati 'blink, wink, twinkle, swarm (with)'; Bulg. migam 'blink, wink, flicker'"
miegti,Lithuanian,330,LITH,10311,contains_non_ascii,"miegti ( dial.) [ie, ie] 'ache (a little ), strike', 3 pres. miegia, 3 pret. miegė LATV miegt 'press heavily, strike, walk', 1sg. pres. miedzu; VAR meigt 'press, walk', 1sg. pres. meidzu; maigt 'press, knead, clasp' OPR pelemaygis (EV) 'red kite (lit. 'mouse-squeezer')'"
mielas,Lithuanian,330,LITH,10321,contains_non_ascii,"mielas 3 [1/3] 'nice, sweet, dear'; meilus 4 [1/3/4] 'nice, sweet, tender, affectionate'; VAR mielus 3 'nice, sweet'; meilas 4 'id:; mylas (Žem.) 'id.'"
mielas,Lithuanian,330,LATV,10322,contains_non_ascii,"mifš 'nice, sweet, dear'"
mielas,Lithuanian,330,PIE,10328,fused_field_label,*m(e)iH-lo-IE Lat. m itis 'soft ( of taste)'
miešti,Lithuanian,331,LITH,10350,contains_non_ascii,"miešti 'dilute, mix, ferment, sweeten', 3 pres. miešia, 3 pret. miešė"
migla,Lithuanian,331,LITH,10356,contains_non_ascii,"migla 4 [2/4] 'mist, haze'; VAR mygla 4; miglė 2 [2/ 4]; mjiglė 2 [2/4]"
migla,Lithuanian,331,SL,10361,contains_non_ascii,"OCS mbgla (Ps. Sin. MS 2/N); Ru. mgla 'mist, haze, darkness'; Ru. mga 'dense mist, drizzle, haze in times of drought'; Cz. mlha; mha (poet.); Cz. mhla ( obs., dial.); OCz. mhla; Pl. mgla; SCr. magia, Asg. magiu; Čak. magia (Novi), Asg. maglU, magiu; Kajk. mieglo (Bednja), Asg. mieglu; Sln. magia; Bulg. magia"
migla,Lithuanian,331,IE,10363,broken_reconstruction_spacing;contains_non_ascii;mojibake_candidate,"Skt. megha- m. 'cloud, gloomy weather'; mih- f. 'haze, rain'; Gk. 6µ1XA'l f. 'mist, haze'; LAv. maeya- m. 'cloud'; Arm. meg'mist'"
mygti,Lithuanian,332,LITH,10380,contains_non_ascii,"mygti 'press, squeeze, dash', 3 pres. myga, 3 pret. mygo; VAR mygti, 3 pres. mygia, 3 pret. mygė"
miltai,Lithuanian,332,LATV,10387,contains_non_ascii,"mižti Npl. [iŽ, i/2] 'flour'"
minėti,Lithuanian,332,LATV,10395,possible_ocr_digit_letter_year_or_symbol,"minet 'mention, solve', lsg. pres. minu, lsg. pret. mineju"
minėti,Lithuanian,332,BSL,10397,contains_non_ascii;fused_field_label,"*mine?-; *min(e)i-PSL *mbnčti v. 'think, suppose'"
minėti,Lithuanian,332,SL,10398,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS mbneti 'think, suppose, reckon, imagine', lsg. mbnjp, 3sg. mbnit; Ru. mnit' 'think, imagine', lsg. mnju, 3sg. mnit; Cz. mneti (arch.); mniti (lit.); OCz. mnieti 'think, suppose, intend'; Slk. mnief ( obs.); OPI. mniei; SCr. mnjeti (arch.); mnl'ti; Sln. mnęti, lsg. mnim"
minėti,Lithuanian,332,PIE,10400,contains_non_ascii;mojibake_candidate,"*mn-ehr; present stem *mn-ei/i-IE Skt. manyate 'think, believe, suppose'; Gk. µaivoµat 'rage' (both *mn-ie-)"
minkyti,Lithuanian,332,LITH,10406,contains_non_ascii,"minkyti 'knead, mix, crumple', 3 pres. minko, 3 pret. minkė; VAR minkyti, 3 pres. minkija, 3 pret. minkijo"
minkyti,Lithuanian,332,LATV,10407,possible_ocr_digit_letter_year_or_symbol,"micit [i, i2] 'knead, trample', lsg. pres. micu, lsg. pret. micfju"
minkyti,Lithuanian,332,BSL,10409,fused_field_label,*min(k-PSL *mrknpti v. (a) 'become soft'
minkyti,Lithuanian,332,SL,10410,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"CS męknpti; Ru. mjaknut'; Cz. meknouti; Slk. maknUf 'make soft, become soft'; Pl. mięknqc; SCr. meknuti; Sln. mękniti, lsg. męknem"
minkštas,Lithuanian,333,LITH,10422,contains_non_ascii,"minkštas 3 'soft, (SD, dial.) weak'"
minkštas,Lithuanian,333,BSL,10425,contains_non_ascii;fused_field_label,*minrk-PSL *męhh adj. o (e) 'soft'
minkštas,Lithuanian,333,SL,10426,contains_non_ascii,"OCS męhh; Ru. mjagkij; mjagok; ORu. mjahkyi; Cz. mekkf; Slk. miikky; Pl. miękki; SCr. mek, f. meka; Čak. mek (Vrg.), f. meka, n. meko; Sln. mehak 'soft, softhearted', f. mehka; mekak 'id.', f. mehka; Bulg. mek 'soft, tender'"
minti l,Lithuanian,333,LITH,10432,contains_non_ascii,"minti 'trample, break (flax)', 3 pres. mina, 3 pret. mynė"
minti l,Lithuanian,333,LATV,10433,possible_ocr_digit_letter_year_or_symbol,"mft [f, i2] 'trample, break (flax)', isg. pres. minu, mit;iu, isg. pret. minu, minu"
minti l,Lithuanian,333,BSL,10435,fused_field_label,"*min(-PSL *mrti v. 'compress, crumple, scutch'"
minti l,Lithuanian,333,SL,10436,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS męti 'compress', isg. m1m9; Ru. mjat' 'work up, knead, crumple, break (flax)', isg. mnu, 3sg. mnet; OCz. mieti 'rub, knead', isg. mnu; Slk. miif 'rub, knead'; Pl. miqc 'rumple, crumple, (dial.) break (flax)', isg. mnę; Sln. mfti 'rub, mince', isg. manem; Bulg mdna 'scutch'"
minti 11,Lithuanian,333,LITH,10442,contains_non_ascii,"minti 'remember, recall, guess, solve', 3 pres. mena, 3 pret. minė (3 pres. also mina, 3 pret. also mina, menė)"
mintis,Lithuanian,333,PSL,10452,contains_non_ascii,"*pamętb f. i (a) 'memory, remembrance'"
mintis,Lithuanian,333,SL,10453,contains_non_ascii,"OCS pamętb 'memory, remembrance, memorial'; Ru. pamjat'; Cz. pamef; Slk. pamiif; Pl. pamięc; SCr. parnet 'mind'; Sln. parnet 'memory, mind'; Bulg. parnet 'memory'"
mintis,Lithuanian,334,IE,10459,broken_reconstruction_spacing,"Skt. mati- f. 'mind, thought'; Go. gamunds f. 'remembers, memory'; OE gemynd 'mind, memory, memorial'"
mirgėti,Lithuanian,334,LATV,10466,possible_ocr_digit_letter_year_or_symbol,"mirdzet 'twinkle, glimmer', isg. pres. mirdzu, isg. pret. mifdzeju"
mirgėti,Lithuanian,334,BSL,10468,fused_field_label,"*mir(g-; *mudg-PSL *morgati v. 'blink, wink'"
mirgėti,Lithuanian,334,PIE,10471,fused_field_label,"*mrgw-IE Olc. myrkr 'dark', Asg. myrkvan (*mergw-u-)"
mirksėti,Lithuanian,334,LATV,10478,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"mifkšet [ir, if2] 'blink', isg. pres. mifkšeju; VAR mifkšĚet"
mirksėti,Lithuanian,334,BSL,10480,fused_field_label,*mir(k-PSL *m1'rkn9ti v. (a) 'become dark'
miršti,Lithuanian,334,LITH,10492,contains_non_ascii,"miršti 'forget', 3 pres. miršta, 3 pret. mifšo"
miršti,Lithuanian,334,LATV,10493,possible_ocr_digit_letter_year_or_symbol,"mirst [ir, ir, if2, ir2] 'forget', isg. pres. mirstu"
miršti,Lithuanian,334,PIE,10495,fused_field_label,"*mrs-IE Skt. mf$yate 'forget, neglect, forgive'"
mirti,Lithuanian,335,LITH,10503,contains_non_ascii,"mirti 'die', 3 pres. miršta, 3 pret. mirė"
mirti,Lithuanian,335,BSL,10506,fused_field_label,*mer-; *mir-PSL *merti v. 'die'
mirti,Lithuanian,335,SL,10507,contains_non_ascii,"OCS mreti (Supr„ Ass.) 'die', 1sg. mbrp; Ru. meret' 'die (in large numbers)', 1sg. mru, 3sg. mret; Cz. mfiti 'die, wither'; Slk. mrief 'die, wither, thaw'; Pl. mrzee; SCr. mrijeti 'die', 1sg. mrem; Sln. mręti 'die, be miserable', 1sg. mr(j)em, 1sg. mfjem, 1sg. mfjem"
mirti,Lithuanian,335,PIE,10509,fused_field_label,"*mer-, *mr-IE Skt. mriyate 'die'; Lat. mori 'die', 1sg. morior"
mirtis,Lithuanian,335,PSL,10520,unusual_symbol_for_manual_check,*s'bmi>rtb f. i (a) 'death'
mirtis,Lithuanian,335,PIE,10523,fused_field_label,*mr-ti-IE Lat. mors f. 'death'
m yžti,Lithuanian,336,LITH,10547,contains_non_ascii,"myžti 'urinate', 3 pres. m)'ža, 3 pret. m)'žo; VAR m)'žti, 3 pres. m)'žia, 3 pret. myžė; m)'žti, 3 pres. męža, 3 pret. myžo"
m yžti,Lithuanian,336,LATV,10548,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"mizt [i, i2] 'urinate', ISg. pres. mieznu, isg. pret. mizu; VAR mizt, isg. pres. miezu, isg. pret. mizu; mizt, isg. pres. mižu, isg. pret. mizu; mizt2, isg. pres. miznu2, isg. pret. mizu2"
m yžti,Lithuanian,336,BSL,10550,contains_non_ascii,*m(e)iž-PSL *mižati; *mbzeti v.
m yžti,Lithuanian,336,SL,10551,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"SCr. mižati 'urinate'; Sln. mnęti 'flow, trickle, drip', isg. mnim; mzęti 'id.', isg. mzim"
m yžti,Lithuanian,336,PIE,10553,contains_non_ascii;fused_field_label;mojibake_candidate,*h3meigr-IE Gk. 6µeixw; Olc. miga; OE migan
mokėti,Lithuanian,336,LATV,10560,possible_ocr_digit_letter_year_or_symbol,"macet 'be able to, know', isg. pres. maku, isg. pret. maceju"
mokyti,Lithuanian,337,LITH,10578,contains_non_ascii,"mokyti 'teach', 3 pres. moko, 3 pret. mokė; VAR mokyti 'teach', 3 pres. mokia, 3 pret. mokė"
mokyti,Lithuanian,337,LATV,10579,possible_ocr_digit_letter_year_or_symbol,"macit 'teach', lSg. pres. macu, lsg. pret. maciju"
monyti,Lithuanian,337,LATV,10586,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"manit [a, a, aą 'blindfold, mislead, deceive, (refl.) err, lie', lsg. pres. manu, maniju (Ulm.), lsg. pret. maniju"
monyti,Lithuanian,337,SL,10589,possible_ocr_digit_letter_year_or_symbol,"CS mamiti 'deceive'; maniti 'deceive'; Ru. mani t' 'beckon, attract, lure; ( dial.) deceive, lie, linger, loiter', lsg. manju, 3sg. manit; Cz. mamiti 'stun, deceive, seduce'; Slk. mamit""stun, deceive'; Pl. mamic 'deceive, seduce, lead astray'; manic (dial.) 'deceive, seduce, lead astray'; SCr. mamiti 'attract, lure, seduce'; SCr. maniti ( dial.) 'lure'; Sln. mamiti 'stun, deceive, seduce, fool', lsg. miimim; Bulg. mamja 'deceive, seduce, lead astray'; man ja ( dial.) 'deceive'"
mosuoti,Lithuanian,337,BSL,10596,fused_field_label,*ma(s-PSL *maxati v. 'wave'
mosuoti,Lithuanian,337,SL,10597,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"CS maxati, lsg. maxaj9; Ru. maxat', lsg. masu, 3sg. mašet; Cz. machati 'wave'; Slk. machaf 'swing'; Pl. machac 'wave, swing'; SCr. mahati, lsg. miišem; Sln. mahati, lsg. maham; Bulg. maxam"
motė,Lithuanian,337,LITH,10603,contains_non_ascii,"motė (OLith., dial.) f.(r) l [1/3] 'wife, mother'"
motė,Lithuanian,337,LATV,10604,contains_non_ascii,"mate [a, aą 'mother' (the accentuation mate (Pokorny IEW) is incorrect)"
motė,Lithuanian,337,OPR,10605,contains_non_ascii,"mothe (EV); muthi (GrG), muti (GrA, GrF); mūti (III) 'mother'"
motė,Lithuanian,338,BSL,10609,fused_field_label,*mafter-PSL *mati f. r (a) 'mother'
motė,Lithuanian,338,SL,10610,contains_non_ascii,"OCS mati, Gsg. matere; Ru. mat', Gsg. materi; ORu. mati, Gsg. matere; OCz. mati, Gsg. matefe; OPI. mac, Gsg. macierze; SCr. miiti, Gsg. miitere; Čak. miiti (Vrg.), Gsg. miitere; miit (Novi, Orb.), Gsg. miiteri; Sln. mati, Gsg. matere"
motė,Lithuanian,338,PIE,10612,broken_reconstruction_spacing;contains_non_ascii;fused_field_label;mojibake_candidate,*meh2ter-IE Skt. matar- f.; Gk. µftn1p f.; Lat. mater f.; OHG muoter f.; Olr. mathir f.; Alb. motre f. 'sister'
moti,Lithuanian,338,LATV,10619,possible_ocr_digit_letter_year_or_symbol,"mat [a, a] 'beckon', lsg. pres. maju"
moti,Lithuanian,338,BSL,10621,fused_field_label,"*ma(-PSL *majati; *mavati v. 'wave, beckon'"
moti,Lithuanian,338,SL,10622,possible_ocr_digit_letter_year_or_symbol,"OCS namaiaaxp (Supr.) 3PL impf. 'beckoned'; RuCS pomavati 'give a signal with one's hand or head'; Ru. majat""exhaust, harass'; mavat' (dial.) 'wave'; ORu. majati 'beckon, agitate, vibrate'; pomavati 'give a signal with one's hand or head'; Cz. mavati 'wave'; Slk. mavaf 'wave'; LSrb. mawas 'wave, rock'; SCr. miijati 'beckon, keep, detain'; Sln. majati 'move about, shake', lsg. majam, lsg. majem; Bulg. maja 'dawdle, detain'"
moti,Lithuanian,338,IE,10625,contains_non_ascii;mojibake_candidate,"Gk. µ11vuw 'notify, betray, announce'; Dor. µavuw; Go. afmauips ptc. pret. pass. 'tired'; OHG muoan 'alarm, worry'"
mudrus,Lithuanian,339,LITH,10637,contains_non_ascii,"mudrus 4 'quick, valiant, smart, arrogant'; VAR mūdrus 4; mudras ('wise' in Pietkiewicz's catechism) 4; mudras (K.) 4"
mukti,Lithuanian,339,LATV,10645,possible_ocr_digit_letter_year_or_symbol,"mukt 'come off, flee', isg. pres. muku, isg. pret. muku"
mukti,Lithuanian,339,BSL,10647,fused_field_label,*muk-PSL *m'bkn9ti v. 'move'
mukti,Lithuanian,339,SL,10648,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"Cz. mknouti 'move'; Pl. mknqc 'flit, fleet'; SCr. maknuti 'move', isg. maknem; Sln. makniti 'jerk, tug, move', isg. maknem, isg. męknem; Bulg. m&kna 'drag along'"
mukti,Lithuanian,339,PIE,10650,possible_ocr_digit_letter_year_or_symbol,"*(s )muk-IE Skt. muficati 'release'; mucyate 'be released'; Lat. emungere, isg. emungo 'wipe one's nose'"
murmėti,Lithuanian,339,LATV,10666,possible_ocr_digit_letter_year_or_symbol,"murmet [ur, ur2] 'mumble, stammer, talk softly', isg. pres. murmeju; VAR murminat [ur, ur2, ur2]; murmulet [ur, ur2]; murmufuot [ur, ur2]"
mūsai,Lithuanian,340,LITH,10681,contains_non_ascii;fused_field_label,"mūsai Npl. 4 [2/ 4] 'mould'; VAR musas Npl. 4; musas Npl. (Būga RR l: 470, 585) BSL *mu?O-PSL *m'bX'b m. o (b/c) 'moss' SL Ru. mox, Gsg. m6xa; mox, Gsg. mxa; ORu. m'bX'b 'marsh overgrown with moss'; moX'b 'marsh overgrown with moss'; Bel. mox, Gsg. m6xu; Ukr. mox, Gsg. m6xu; Cz. mech; Slk. mach; Pl. mech 'moss, fluff'; USrb. moch; m6ch ( dial.), Gsg. mocha; SCr. mah 'moss, mould, bloom', Gsg. muha; Čak. muh 'id:, Gsg. muha; Sln. mah 'moss, marsh, fluff', Gsg. maha, Gsg. mahu; meh, Gsg. meha; Bulg. max"
mūsai,Lithuanian,340,PIE,10683,fused_field_label,"*mus-IE Olc. mosi m. 'moss, moorland'; OHG mos n. 'moss, marsh'"
musė,Lithuanian,340,LITH,10687,contains_non_ascii,"musė 2 [2/ 4] 'fly'; VAR musia (DP, SD, dial.) 2"
musė,Lithuanian,340,LATV,10688,contains_non_ascii,"muša 'fly'; VAR mūsa [ū, u2]"
musė,Lithuanian,340,SL,10692,contains_non_ascii,"OCS muxa (Ps. Sin., Supr.); Ru. muxa; Cz. moucha; Slk. mucha; Pl. mucha; SCr. muha; Čak. muha (Vrg., Orb.); muha (Novi); Sln. muha; Bulg. muxa"
musė,Lithuanian,340,IE,10694,contains_non_ascii;mojibake_candidate,Gk. µuia f. 'fly'; Lat. musca f. 'mosquito'
mušti,Lithuanian,340,LITH,10700,contains_non_ascii,"mušti 'beat', 3 pres. muša, 3 pret. mušė"
naga,Lithuanian,341,SL,10719,contains_non_ascii,"OCS naga; Ru. naga, Asg. nagu; Ukr. naga, Asg. nagu; Cz. noha; Slk. noha; Pl. naga; SCr. naga, Asg. nogu; Čak. naga, Asg. nogu; Sln. naga; Bulg. naga 'leg'"
naga,Lithuanian,341,IE,10721,contains_non_ascii,"Gk. ovuĘ m. 'nail, claw, hoof'; Lat. unguis m. 'nail, claw'; Olr. ingen f. 'nail'; OHG nagai m. 'nail'"
nagas,Lithuanian,341,LITH,10727,contains_non_ascii,"nagas 4 'nail, claw'; VAR nagė 2 'nail'"
nagu tis,Lithuanian,341,PSL,10737,unusual_symbol_for_manual_check,"*nogbtl> m. i (e) 'nail, claw'"
nagu tis,Lithuanian,341,SL,10738,contains_non_ascii;unusual_symbol_for_manual_check,"OCS nogbtl> (Supr„ Euch„ Hil.) m.(i) 'nail, claw'; Ru. nagot' m.(jo) 'nail', Gsg. nagtja; Cz. nehet m.(o) 'nail'; Slk. necht m.(o) 'nail'; Pl. nogiee m.(jo) 'nail'; USrb. nochc m.(jo) 'nail'; LSrb. noks m.(jo) 'nail'; SCr. nokat m.(o) 'nail, claw, hoof', Gsg. nokta; Čak. nohat (Vrg„ Orb.) m.( o) 'fingernail, toenail', Gsg. nohta; Sln. nŲhat m.(o) 'nail, claw', Gsg. nŲhta; n{Jhat m.(o) 'nail, claw', Gsg. n{Jhta; n{Jgat m.( o) 'nail, claw', Gsg. n{Jhta; Bulg. nakat m.( o) 'nail, claw'"
naktis,Lithuanian,341,LITH,10744,contains_non_ascii,"naktis f.(i) 4 'night', Gpl. naktų"
naktis,Lithuanian,342,SL,10752,contains_non_ascii,"OCS noštb f.(i); Ru. noč', Gsg. n6či; Cz. noc; Slk. noc; Pl. noc; USrb. n6c, Gsg. nacy; SCr. ni!c, Gsg. naCi; Čak. ni!c (Vrg.), Gsg. naCi; Sln. nŲč, Gsg. noči; Bulg. nošt"
naktis,Lithuanian,342,PIE,10753,broken_reconstruction_spacing;fused_field_label,*nokw-t-IE Skt. niikt- f.; Hitt. nekuz Gsg. 'in the evening'; Gk. vu0 f.; Lat. nox f.; Go. nahts f.
namas,Lithuanian,342,LITH,10759,contains_non_ascii,"niimas 4 [2/4] 'house, (pl.) home'; VAR numas (Žem.) 4 'house, (pl.) home'"
namas,Lithuanian,342,SL,10763,broken_reconstruction_spacing;contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS dom'b; Ru. dom (vestiges of an old u-stem are the alternative Gsg. and Lsg. in -u, e.g. na domu 'at home'); Ukr. dim, Gsg. domu; Cz. dum, Gsg. domu; Slk. dom; Pl. dom; SCr. di!m, Gsg. dama; Čak. di!m (Vrg.), Gsg. dama; Sln. dŲm 'house, home', Gsg. dŲma, Gsg. domu, Gsg. dŲmu; Bulg. dom 'house, home'"
naras,Lithuanian,342,BSL,10773,fused_field_label,"*nor?-PSL *norti f. a (e) 'den, lair'"
narštas,Lithuanian,343,LITH,10795,contains_non_ascii,"narštas 2 'spawning'; VAR naršas 2 'roe, frog spawn'"
nasrai,Lithuanian,344,BSL,10821,fused_field_label,*nas-r-PSL *nozdra f. ja; *nozdra f. a (b) 'nostril'
nasrai,Lithuanian,344,SL,10822,contains_non_ascii,"OCS nozdri (Ps. Sin., Supr.) Npl. f.(ja); Ru. nozdrja f.(ja); Cz. nozdra f.(a); Slk. nozdra f.(a); Pl. nozdrze n.(jo ); OPI. nozdrza f.(ja); nozdrze n.(jo ); SCr. nozdra f.(a); Čak. nozdrva (Vrg.) f.(a); Sln. n(Jzdra f.(a); n(Jzdrva f.(a); nozdfv f.(i), Gsg. nozdrvl; Bulg. n6zdra f.(a)"
našlys,Lithuanian,344,LITH,10829,contains_non_ascii,našlys 4 'widower'; našll 4 'widow'
naujas,Lithuanian,344,LITH,10842,contains_non_ascii,"naūjas 4 'new' (according to Skardžius (1935: 149), there is minimal evidence for AP 2 in Daukša)"
naujas,Lithuanian,344,SL,10846,contains_non_ascii,"Ru. novyj 'new' (AP (e) in Old Russian with traces of (b)); Cz. novj; Slk. novj; Pl. nowy; SCr. nov, f. nova; Čak. novi (Vrg.), nov& f., n. novo; novl (Novi); n""of (Orb.), f. nova, n. novo; Sln. nov, f. nova; nŲv; Bulg. nov"
naujas,Lithuanian,344,IE,10849,control_or_replacement_char,"Skt. navya- 'new, fresh, young'; Olr. nue 'new'; Go. niujis 'new' (al *neuios); Hitt. neya- 'new, fresh'; Skt. nava- 'new, fresh, young'; Gk. vfo 'new'; Lat. novus 'new' (al *neuios)"
expected development of,Lithuanian,345,PIE,10856,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"*eu before a consonant. The n-suffix of the Old Prussian form is usually attributed to contamination with an adjective corresponding to Lith. →jaunas 'young', Latv. jauns 'new'. PlE *neuos may derive from nu 'now'. According to Beekes (1994: 90), *neuios is based on the Lsg. *neui."
ne,Lithuanian,345,OPR,10862,contains_non_ascii,"ne- (III) 'not' (in neggi, Lith. →negi)"
nė,Lithuanian,345,PSL,10879,broken_reconstruction_spacing,*ne- pref. 'not'
nendrė,Lithuanian,346,LITH,10913,contains_non_ascii,"nendrė l 'reed, cane'; lendrė l (1/4]; VAR mendrė l (1/2/3]"
nendrė,Lithuanian,346,PIE,10915,broken_reconstruction_spacing;fused_field_label,"*ned-o-; *nod-o-IE Skt. nai;la- m. 'reed' (with unexplained ef); Hitt. nata/i- 'reed, straw (to drink with), arrow'; Arm. net'arrow', Gsg. neti"
neptė,Lithuanian,346,BSL,10923,fused_field_label,*nepti(-PSL *nestera f. a 'niece'
neptė,Lithuanian,346,SL,10924,contains_non_ascii,"RuCS nestera; ORu. nestera; OPL niesciora; SCr. nėstera 'niece, sister's daughter'"
neptė,Lithuanian,346,PIE,10925,broken_reconstruction_spacing,*(h2)nep-t-ih2
neptė,Lithuanian,346,IE,10926,broken_reconstruction_spacing,"Skt. napti- f. 'daughter, granddaughter'; Phr. niptiyan Asg., niptiyai Dsg. 'daughter(?)' (see Hammig 2013); Lat. neptis f. 'granddaughter, (later) niece'; Olr. necht f. 'niece'; Olc. nift f. 'female relative, sister'; OHG nift f. 'niece'"
nepuotis,Lithuanian,346,LITH,10933,contains_non_ascii,"nepuotis (OLith.) m./f.(i) 'grandson, granddaughter'; VAR neptis (Bretk., MT) 'grandson'; nepuotė (Bretk.) 'granddaughter' BSL *nep( o)t-PSL *netbjb m. io 'nephew' SL CS netii m.(io); ORu. netii m.(io); OPI. niee m.(jo); niesc m.(jo); SCr. necak m.(o) 'sister's son'; Čak. netjak (Novi) m.(o) 'sister's son'; Sln. nečak m.(o) 'nephew'"
nepuotis,Lithuanian,346,PIE,10935,broken_reconstruction_spacing;fused_field_label,"*(h2)nep-ot; *(h2)nep-(o)t-IE Skt. napat- m. 'descendant, grandson'; Gk. ave\jl16c; m. 'cousin'; Lat. nepas m. grandchild, offspring'; OE neja 'grandson, nephew'"
nerštas,Lithuanian,347,LITH,10943,contains_non_ascii,"nerštas 2 'spawning, (pl.) roe, frog spawn'; VAR neršta 'spawning'"
nerštas,Lithuanian,347,LATV,10944,contains_non_ascii,nęrsts2 (Oknist) 'spawning'
nerštas,Lithuanian,347,SL,10949,contains_non_ascii,"Ru. nerest m. 'spawning'; OCz. nefest f.(i) 'spawning'; Slk. neres (dial.) m. 'spawning'; neresf (dial.) f.(i) 'spawning'; Pl. mrzost (dial.) m. 'spawning'; nerest (dial.) m. 'spawning, spawn'; OPI. mrost m. 'spawning'; SCr. mrijest m. 'roe of a small fish', Gsg. mrijesta; Sln. mręst m. 'rutting period ( of cats ), (žabji m.) frogspawn'; dręst m. 'spawning'"
