form	count
VICENTE	1
VII	1
VII[I	1
VIII	1
VLATIAMI	1
VLATICI	1
VLATOS	1
VLIAINCA	1
VOCORIVS	1
VOLTARO	1
VOLTEDIVS	1
VOLTIGNVS	1
VOLTILIVS	1
VOLTINIVS	1
VOLTIOMNVS	1
VOLTISEMAE	1
VOLTIVS	1
VOLTOGNAS	1
VOLTVREGI	1
VRCALONIS	1
WESTERN	1
WODTKO	1
wulþus	1
XXV	1
XXV[II	1
ZAIR	1
ZAMORA	1
ZIEGLER	1
Ûovlteς	1
ā-iko-	1
ā-stems	1
ειατεγλοουσσι	1
ια[..]ιανττεουτο	1
ιεμουριοι	1
ιεμουριοιτελλ	1
ουι	1
σφώ	1
τοουτουνια	1
†-<I>	1
†-<IM>	1
†COROTVRENTIS	1
†CORVLTI	1
†cūbō	1
†MALVENVS	1
†palato-	1
†pelto-	1
†plāto-	1
†plăto-	1
†pultus	1
†TRITIS	1
†triton(i)o-	1
