output_file	source_xhtml	page	source_image	output_image	classes	status	context
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	123	OEBPS/image/115943.jpg	peterson-2015-art-language-invention-img-0396-115943.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	123	OEBPS/image/hindi_laborer_saw_man.jpg	peterson-2015-art-language-invention-img-0397-hindi-laborer-saw-man.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	123	OEBPS/image/115945.jpg	peterson-2015-art-language-invention-img-0398-115945.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115947.jpg	peterson-2015-art-language-invention-img-0399-115947.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115949.jpg	peterson-2015-art-language-invention-img-0400-115949.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115951.jpg	peterson-2015-art-language-invention-img-0401-115951.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115953.jpg	peterson-2015-art-language-invention-img-0402-115953.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115956.jpg	peterson-2015-art-language-invention-img-0403-115956.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115958.jpg	peterson-2015-art-language-invention-img-0404-115958.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115961.jpg	peterson-2015-art-language-invention-img-0405-115961.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115963.jpg	peterson-2015-art-language-invention-img-0406-115963.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115965.jpg	peterson-2015-art-language-invention-img-0407-115965.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115967.jpg	peterson-2015-art-language-invention-img-0408-115967.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	124	OEBPS/image/115969.jpg	peterson-2015-art-language-invention-img-0409-115969.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	126	OEBPS/image/Art_377_AOLI.jpg	peterson-2015-art-language-invention-img-0412-art-377-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	126	OEBPS/image/Art_378_AOLI.jpg	peterson-2015-art-language-invention-img-0413-art-378-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	127	OEBPS/image/Image73369.jpg	peterson-2015-art-language-invention-img-0416-image73369.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	127	OEBPS/image/Image73382.jpg	peterson-2015-art-language-invention-img-0417-image73382.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/Image73396.jpg	peterson-2015-art-language-invention-img-0418-image73396.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/115971.jpg	peterson-2015-art-language-invention-img-0419-115971.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/Image73411.jpg	peterson-2015-art-language-invention-img-0420-image73411.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/115973.jpg	peterson-2015-art-language-invention-img-0421-115973.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/Art_379_AOLI.jpg	peterson-2015-art-language-invention-img-0422-art-379-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/115975.jpg	peterson-2015-art-language-invention-img-0423-115975.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/Art_380_AOLI.jpg	peterson-2015-art-language-invention-img-0424-art-380-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	128	OEBPS/image/115977.jpg	peterson-2015-art-language-invention-img-0425-115977.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	129	OEBPS/image/Art_381_AOLI.jpg	peterson-2015-art-language-invention-img-0426-art-381-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	129	OEBPS/image/115981.jpg	peterson-2015-art-language-invention-img-0427-115981.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	129	OEBPS/image/Image73431.jpg	peterson-2015-art-language-invention-img-0428-image73431.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	129	OEBPS/image/115983.jpg	peterson-2015-art-language-invention-img-0429-115983.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	130	OEBPS/image/Image73526.jpg	peterson-2015-art-language-invention-img-0431-image73526.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	130	OEBPS/image/115985.jpg	peterson-2015-art-language-invention-img-0432-115985.jpg	h1em	unresolved-inline-image-glyph	Koraksut arkonyu chewtlen . ( arkon “boat,” absolutive)
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	130	OEBPS/image/Art_382_AOLI.jpg	peterson-2015-art-language-invention-img-0433-art-382-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	130	OEBPS/image/115987.jpg	peterson-2015-art-language-invention-img-0434-115987.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/115989.jpg	peterson-2015-art-language-invention-img-0435-115989.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/115991.jpg	peterson-2015-art-language-invention-img-0436-115991.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/Art_383_AOLI.jpg	peterson-2015-art-language-invention-img-0437-art-383-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/115993.jpg	peterson-2015-art-language-invention-img-0438-115993.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/Art_384_AOLI.jpg	peterson-2015-art-language-invention-img-0439-art-384-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	131	OEBPS/image/115995.jpg	peterson-2015-art-language-invention-img-0440-115995.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	132	OEBPS/image/Art_385_AOLI.jpg	peterson-2015-art-language-invention-img-0441-art-385-aoli.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	132	OEBPS/image/115997.jpg	peterson-2015-art-language-invention-img-0442-115997.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	146	OEBPS/image/Image74518.jpg	peterson-2015-art-language-invention-img-0458-image74518.jpg	h1em	unresolved-inline-image-glyph	Ka lalau ei ie hate aeiu kava. / PST throw 1SG OBJ -DEF onion into fire/
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	146	OEBPS/image/Image74527.jpg	peterson-2015-art-language-invention-img-0459-image74527.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	146	OEBPS/image/Image74540.jpg	peterson-2015-art-language-invention-img-0460-image74540.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	146	OEBPS/image/Image74554.jpg	peterson-2015-art-language-invention-img-0461-image74554.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74567.jpg	peterson-2015-art-language-invention-img-0462-image74567.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74582.jpg	peterson-2015-art-language-invention-img-0463-image74582.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74597.jpg	peterson-2015-art-language-invention-img-0464-image74597.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74610.jpg	peterson-2015-art-language-invention-img-0465-image74610.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74623.jpg	peterson-2015-art-language-invention-img-0466-image74623.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74638.jpg	peterson-2015-art-language-invention-img-0467-image74638.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	147	OEBPS/image/Image74653.jpg	peterson-2015-art-language-invention-img-0468-image74653.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	151	OEBPS/image/Image74864.jpg	peterson-2015-art-language-invention-img-0472-image74864.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	151	OEBPS/image/Image74878.jpg	peterson-2015-art-language-invention-img-0473-image74878.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	151	OEBPS/image/Image74891.jpg	peterson-2015-art-language-invention-img-0474-image74891.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	154	OEBPS/image/116002.jpg	peterson-2015-art-language-invention-img-0476-116002.jpg	h1em	unresolved-inline-image-glyph	Zahon hudi zvoshakte
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	154	OEBPS/image/116002.jpg	peterson-2015-art-language-invention-img-0476-116002.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	154	OEBPS/image/116002.jpg	peterson-2015-art-language-invention-img-0476-116002.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	155	OEBPS/image/116006.jpg	peterson-2015-art-language-invention-img-0477-116006.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	155	OEBPS/image/116008.jpg	peterson-2015-art-language-invention-img-0478-116008.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	155	OEBPS/image/116011.jpg	peterson-2015-art-language-invention-img-0480-116011.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	156	OEBPS/image/116013.jpg	peterson-2015-art-language-invention-img-0481-116013.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75257.jpg	peterson-2015-art-language-invention-img-0485-image75257.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75272.jpg	peterson-2015-art-language-invention-img-0486-image75272.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75292.jpg	peterson-2015-art-language-invention-img-0487-image75292.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75306.jpg	peterson-2015-art-language-invention-img-0488-image75306.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75319.jpg	peterson-2015-art-language-invention-img-0489-image75319.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75333.jpg	peterson-2015-art-language-invention-img-0490-image75333.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75346.jpg	peterson-2015-art-language-invention-img-0491-image75346.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75361.jpg	peterson-2015-art-language-invention-img-0492-image75361.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75376.jpg	peterson-2015-art-language-invention-img-0493-image75376.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75389.jpg	peterson-2015-art-language-invention-img-0494-image75389.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75402.jpg	peterson-2015-art-language-invention-img-0495-image75402.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75416.jpg	peterson-2015-art-language-invention-img-0496-image75416.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75431.jpg	peterson-2015-art-language-invention-img-0497-image75431.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75450.jpg	peterson-2015-art-language-invention-img-0498-image75450.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	157	OEBPS/image/Image75464.jpg	peterson-2015-art-language-invention-img-0499-image75464.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75477.jpg	peterson-2015-art-language-invention-img-0500-image75477.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75491.jpg	peterson-2015-art-language-invention-img-0501-image75491.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75504.jpg	peterson-2015-art-language-invention-img-0502-image75504.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75519.jpg	peterson-2015-art-language-invention-img-0503-image75519.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/116015.jpg	peterson-2015-art-language-invention-img-0504-116015.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75534.jpg	peterson-2015-art-language-invention-img-0505-image75534.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75547.jpg	peterson-2015-art-language-invention-img-0506-image75547.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75560.jpg	peterson-2015-art-language-invention-img-0507-image75560.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75574.jpg	peterson-2015-art-language-invention-img-0508-image75574.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	158	OEBPS/image/Image75590.jpg	peterson-2015-art-language-invention-img-0509-image75590.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	159	OEBPS/image/116017.jpg	peterson-2015-art-language-invention-img-0510-116017.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	159	OEBPS/image/116019.jpg	peterson-2015-art-language-invention-img-0511-116019.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116021.jpg	peterson-2015-art-language-invention-img-0512-116021.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116023.jpg	peterson-2015-art-language-invention-img-0513-116023.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116024.jpg	peterson-2015-art-language-invention-img-0514-116024.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116027.jpg	peterson-2015-art-language-invention-img-0515-116027.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116029.jpg	peterson-2015-art-language-invention-img-0516-116029.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116031.jpg	peterson-2015-art-language-invention-img-0517-116031.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116037.jpg	peterson-2015-art-language-invention-img-0518-116037.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116039.jpg	peterson-2015-art-language-invention-img-0519-116039.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116042.jpg	peterson-2015-art-language-invention-img-0520-116042.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/Image75610.jpg	peterson-2015-art-language-invention-img-0521-image75610.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	160	OEBPS/image/116044.jpg	peterson-2015-art-language-invention-img-0522-116044.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	161	OEBPS/image/116046.jpg	peterson-2015-art-language-invention-img-0523-116046.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	161	OEBPS/image/Image75624.jpg	peterson-2015-art-language-invention-img-0524-image75624.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	161	OEBPS/image/116048.jpg	peterson-2015-art-language-invention-img-0525-116048.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	162	OEBPS/image/116050.jpg	peterson-2015-art-language-invention-img-0526-116050.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	162	OEBPS/image/116052.jpg	peterson-2015-art-language-invention-img-0527-116052.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	162	OEBPS/image/Image75637.jpg	peterson-2015-art-language-invention-img-0528-image75637.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	164	OEBPS/image/116054.jpg	peterson-2015-art-language-invention-img-0529-116054.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	164	OEBPS/image/116056.jpg	peterson-2015-art-language-invention-img-0530-116056.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	164	OEBPS/image/116058.jpg	peterson-2015-art-language-invention-img-0531-116058.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	165	OEBPS/image/116060.jpg	peterson-2015-art-language-invention-img-0533-116060.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	165	OEBPS/image/116062.jpg	peterson-2015-art-language-invention-img-0534-116062.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	166	OEBPS/image/116064.jpg	peterson-2015-art-language-invention-img-0535-116064.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	166	OEBPS/image/116066.jpg	peterson-2015-art-language-invention-img-0536-116066.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116068.jpg	peterson-2015-art-language-invention-img-0537-116068.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116070.jpg	peterson-2015-art-language-invention-img-0538-116070.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116074.jpg	peterson-2015-art-language-invention-img-0539-116074.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116077.jpg	peterson-2015-art-language-invention-img-0540-116077.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116079.jpg	peterson-2015-art-language-invention-img-0541-116079.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116081.jpg	peterson-2015-art-language-invention-img-0542-116081.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116083.jpg	peterson-2015-art-language-invention-img-0543-116083.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116085.jpg	peterson-2015-art-language-invention-img-0544-116085.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	167	OEBPS/image/116087.jpg	peterson-2015-art-language-invention-img-0545-116087.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	168	OEBPS/image/116089.jpg	peterson-2015-art-language-invention-img-0546-116089.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	168	OEBPS/image/116091.jpg	peterson-2015-art-language-invention-img-0547-116091.jpg	h1em	unresolved-inline-image-glyph	
