pdf_page	form	source
132	upabdáis	visual-text-xml
132	frabdˉo.drāj	visual-text-xml
132	∗-t-	visual-text-xml
132	∗lugtós	visual-text-xml
132	rugnás	visual-text-xml
132	∗λυκτ´ος	visual-text-xml
132	ἀλυκτοπέδηισι	visual-text-xml
132	n̥ˊ-nigʷtos	visual-text-xml
132	niktás	visual-text-xml
132	ἄνιπτος	visual-text-xml
132	̥₁gtos	visual-text-xml
132	λήγɛ¯ν	visual-text-xml
132	∗sléh₁g-	visual-text-xml
132	ἄλληκτος	visual-text-xml
132	ὀρέξαι	visual-text-xml
132	∗h₃réǵ-s-	visual-text-xml
132	dugʰ-‘milk’	visual-text-xml
132	dógdʰi	visual-text-xml
132	dógʰ-+	visual-text-xml
132	budʰ-‘wake’	visual-text-xml
132	buddʰás	visual-text-xml
132	budʰ-+	visual-text-xml
132	-tá-	visual-text-xml
132	vóḍʰum	visual-text-xml
132	váh-	visual-text-xml
132	ʰ-‘grow’	visual-text-xml
132	vrˊdd̥ʰis	visual-text-xml
132	∗dʰgʷʰey-	visual-text-xml
132	∗h₂adʰgʰ-	visual-text-xml
132	∗dʰéǵʰˉom	visual-text-xml
132	∗dʰǵʰém	visual-text-xml
132	∗légʰtrom	visual-text-xml
132	λέχος	visual-text-xml
132	ἄροτρον	visual-text-xml
132	∗h₂árh₃trom	visual-text-xml
132	λέκτρον	visual-text-xml
132	∗-sa	visual-text-xml
132	∗augh-	visual-text-xml
132	pairi-)aoɣzˇā	visual-text-xml
132	∗dabʰ-	visual-text-xml
132	dabʰ-‘harm’	visual-text-xml
132	diβzˇaidiiāi	visual-text-xml
132	dípsati	visual-text-xml
133	∗dʰugʰtós	visual-text-xml
133	dugdʰás	visual-text-xml
133	∗θυκτος´	visual-text-xml
133	∗τυκτος´	visual-text-xml
133	εὔτυκτος	visual-text-xml
133	∗éwgʰtos	visual-text-xml
133	óhate	visual-text-xml
133	εὐκτά	visual-text-xml
133	∗skabʰtḗr	visual-text-xml
133	σκάφος	visual-text-xml
133	σκαπτήρ	visual-text-xml
133	∗dʰrébʰtrah₂	visual-text-xml
133	τρέφɛ¯ν	visual-text-xml
133	θρέπτρα	visual-text-xml
133	̥bʰtós	visual-text-xml
133	ῥαφή	visual-text-xml
133	ῥαπτος;´	visual-text-xml
133	κρυπτος´	visual-text-xml
133	κρύβδα	visual-text-xml
133	κρυφ-	visual-text-xml
133	κρυφηδον´	visual-text-xml
133	πιστος´	visual-text-xml
133	ἄπυστος	visual-text-xml
133	∗ǵʰ-dyés	visual-text-xml
133	∗ǵʰ-	visual-text-xml
133	sadyás	visual-text-xml
133	hyás	visual-text-xml
133	herī	visual-text-xml
133	χθές	visual-text-xml
133	∗eǵʰstr	visual-text-xml
133	̥ós	visual-text-xml
133	extrā	visual-text-xml
133	ἐχθρος´	visual-text-xml
133	ἔχθος	visual-text-xml
133	ἐξ	visual-text-xml
133	∗éǵʰs	visual-text-xml
133	ἔσχατος	visual-text-xml
133	πολλὰ	visual-text-xml
133	πέπασθε	visual-text-xml
133	πεπαθ-	visual-text-xml
133	-τε	visual-text-xml
133	πέπονθα	visual-text-xml
133	πέπονθας	visual-text-xml
133	-σθε	visual-text-xml
133	πάσχɛ¯ν	visual-text-xml
133	παθ-	visual-text-xml
133	-σκε/ο-	visual-text-xml
133	λέσχη	visual-text-xml
133	∗λέχ-	visual-text-xml
133	σκᾱ	visual-text-xml
133	λέχος	visual-text-xml
134	∗s	visual-text-xml
134	πάσχɛ¯ν	visual-text-xml
134	σκ-	visual-text-xml
134	μίσγɛ¯ν	visual-text-xml
134	μιγ-	visual-text-xml
134	-σκε/ο-	visual-text-xml
134	μιγῆναι	visual-text-xml
134	σφ-	visual-text-xml
134	σχ-	visual-text-xml
134	spʰ-and	visual-text-xml
134	skʰ-and	visual-text-xml
134	∗sbʰ-	visual-text-xml
134	∗sbʰr̥	visual-text-xml
134	h₂g-éye/o-	visual-text-xml
134	spʰ	visual-text-xml
134	urjáyant-ˉ	visual-text-xml
134	σφαραγε˜υντο	visual-text-xml
134	∗sbʰer-	visual-text-xml
134	spʰuráti	visual-text-xml
134	σφυρ´ον	visual-text-xml
134	∗sǵʰeyd-	visual-text-xml
134	∗sǵʰinéd-	visual-text-xml
134	∗sǵʰind-	visual-text-xml
134	cʰinátti	visual-text-xml
134	∗skʰid-yé/ó-	visual-text-xml
134	σχίζɛ¯ν	visual-text-xml
134	∗sǵʰh₂-yé/ó-	visual-text-xml
134	cʰyati	visual-text-xml
134	Taittirīya-saṃhitā	visual-text-xml
134	σχα-ε/ο-	visual-text-xml
134	οὐκ	visual-text-xml
134	ἔσχων	visual-text-xml
134	sgʷʰal-	visual-text-xml
134	skʰalate	visual-text-xml
134	σφάλλεσθαι	visual-text-xml
134	αρα	visual-text-xml
134	∗sḱ	visual-text-xml
134	c)cʰ	visual-text-xml
134	gáccʰati	visual-text-xml
134	βάσκει	visual-text-xml
135	∗bʰ	visual-text-xml
135	∗bʰér-e/o-	visual-text-xml
135	bʰárati	visual-text-xml
135	φέρɛ¯ν	visual-text-xml
135	∗bʰéwg-	visual-text-xml
135	∗bʰug-	visual-text-xml
135	φυγɛ˜ν	visual-text-xml
135	∗bʰah₂ti	visual-text-xml
135	bʰāti	visual-text-xml
135	fātur	visual-text-xml
135	φᾱτι	visual-text-xml
135	φησι	visual-text-xml
135	∗bʰúHt	visual-text-xml
135	ábʰutˉ	visual-text-xml
135	bʰavi-	visual-text-xml
135	ἔφῡ	visual-text-xml
135	∗bʰráh₂tēr	visual-text-xml
135	bʰrā́	visual-text-xml
135	tā	visual-text-xml
135	frāter	visual-text-xml
135	φρᾱ́	visual-text-xml
135	τηρ	visual-text-xml
135	∗h₃bʰrúH-s	visual-text-xml
135	bʰrū	visual-text-xml
135	ὀφρ˜υς	visual-text-xml
135	∗nébʰos	visual-text-xml
135	nábʰas	visual-text-xml
135	∗nébʰelah₂	visual-text-xml
135	νέφος	visual-text-xml
135	νεφέλᾱ	visual-text-xml
135	νεφέλη	visual-text-xml
135	∗u-né-bʰ-	visual-text-xml
135	sám	visual-text-xml
135	∗ubʰ-né-H-	visual-text-xml
135	ubʰnā́	visual-text-xml
135	aubʰnāt	visual-text-xml
135	∗ubʰ-n̥	visual-text-xml
135	-H-yé-	visual-text-xml
135	∗ὐφανjε-	visual-text-xml
135	ὑφαίνɛ¯ν	visual-text-xml
135	∗h₂n̥	visual-text-xml
135	tbʰóh₁	visual-text-xml
135	tbʰ´	visual-text-xml
135	∗h₂m̥	visual-text-xml
135	bʰóh₁	visual-text-xml
135	bʰ´ı	visual-text-xml
135	ἄμφω	visual-text-xml
135	δύο	visual-text-xml
135	ἀμφί	visual-text-xml
135	∗h₃nóbʰ-	visual-text-xml
135	bʰis	visual-text-xml
135	∗h₃n̥	visual-text-xml
135	bʰ-l̥H-	visual-text-xml
135	ὀμφαλ´ος	visual-text-xml
135	umbilīcus	visual-text-xml
135	∗ǵómbʰos	visual-text-xml
135	jámbʰāsas	visual-text-xml
135	γ´ομφος	visual-text-xml
135	∗albʰós	visual-text-xml
135	alpās	visual-text-xml
135	ἀλφος´	visual-text-xml
135	∗orbʰo-	visual-text-xml
135	ὀρφαν´ος	visual-text-xml
135	∗-bʰi	visual-text-xml
135	-φι	visual-text-xml
135	∗ποδφί	visual-text-xml
135	ἶφι	visual-text-xml
135	bʰ	visual-text-xml
135	dʰ	visual-text-xml
136	∗dʰ	visual-text-xml
136	∗dʰuh₂mós	visual-text-xml
136	dʰ	visual-text-xml
136	umásˉ	visual-text-xml
136	θῡμ´ος	visual-text-xml
136	∗dʰeh₁-	visual-text-xml
136	ádʰāt	visual-text-xml
136	∗dʰeh₁-k-	visual-text-xml
136	fēced	visual-text-xml
136	ἔθηκε	visual-text-xml
136	∗dʰóh₁mos	visual-text-xml
136	θωμος´	visual-text-xml
136	∗dʰérs-	visual-text-xml
136	∗dʰr̥	visual-text-xml
136	∗dʰedʰórse	visual-text-xml
136	dadʰárṣa	visual-text-xml
136	∗dʰérsos	visual-text-xml
136	θέρσος	visual-text-xml
136	sús	visual-text-xml
136	θρασύς	visual-text-xml
136	-σ-	visual-text-xml
136	θάρσος	visual-text-xml
136	∗dʰwór-	visual-text-xml
136	∗dʰur-	visual-text-xml
136	forēs	visual-text-xml
136	θύρᾱ	visual-text-xml
136	∗dʰugh₂tḗr	visual-text-xml
136	daúhtar	visual-text-xml
136	θυγάτηρ	visual-text-xml
136	∗dʰéh₁s-	visual-text-xml
136	∗dʰh₁s-	visual-text-xml
136	diēs	visual-text-xml
136	fēstus	visual-text-xml
136	∗fasnom	visual-text-xml
136	fānum	visual-text-xml
136	θέσ-φατος	visual-text-xml
136	∗θεh´ος	visual-text-xml
136	θε´ος	visual-text-xml
136	∗sámh₂dʰos	visual-text-xml
136	ἄμαθος	visual-text-xml
136	∗médʰu	visual-text-xml
136	mádʰu	visual-text-xml
136	μέθυ	visual-text-xml
136	∗h₁ludʰéd	visual-text-xml
136	∗é	visual-text-xml
136	h₁ludʰed	visual-text-xml
136	ἤλυθε	visual-text-xml
136	∗h₁léwdʰeros	visual-text-xml
136	līber	visual-text-xml
136	ἐλεύθερος	visual-text-xml
136	∗h₂ándʰos	visual-text-xml
136	ándʰas	visual-text-xml
136	ἄνθος	visual-text-xml
136	∗h₁rudʰrós	visual-text-xml
136	ἐρυθρ´ος	visual-text-xml
136	∗misdʰó-	visual-text-xml
136	mīḍʰám	visual-text-xml
136	μισθος´	visual-text-xml
136	∗wid-s-dʰ´ı	visual-text-xml
136	viddʰ´ı	visual-text-xml
136	ἴσθι	visual-text-xml
136	∗ǵʰ	visual-text-xml
136	∗ǵʰéyˉom	visual-text-xml
136	∗ǵʰyém	visual-text-xml
136	∗ǵʰiém	visual-text-xml
136	∗-i	visual-text-xml
136	χι	visual-text-xml
136	ων´	visual-text-xml
136	∗ǵʰm̥	visual-text-xml
136	áh₂	visual-text-xml
136	χαμαί	visual-text-xml
136	∗ǵʰáns-	visual-text-xml
136	haṃsás	visual-text-xml
136	χᾱ́	visual-text-xml
136	χήν	visual-text-xml
136	∗ǵʰésr-	visual-text-xml
136	hástas	visual-text-xml
136	χɛ̄́	visual-text-xml
136	∗ǵʰew-	visual-text-xml
136	kuṣa¨ṃ	visual-text-xml
136	juhóti	visual-text-xml
136	∗χέϝɛ¯ν	visual-text-xml
136	χɛ˜ν	visual-text-xml
136	∗ǵʰéslom	visual-text-xml
136	sa-hásram	visual-text-xml
136	∗ǵʰéslio-	visual-text-xml
136	χειλίων	visual-text-xml
136	ει	visual-text-xml
136	χέλλιας	visual-text-xml
136	∗mréǵʰu-	visual-text-xml
136	ǵʰéw-	visual-text-xml
136	ǵʰús	visual-text-xml
136	βραχύς	visual-text-xml
136	∗leyǵʰ-	visual-text-xml
136	réḍʰi	visual-text-xml
136	∗láiẓʰḍʰi	visual-text-xml
136	∗léyǵʰti	visual-text-xml
136	λείχɛ¯ν	visual-text-xml
136	∗(h₃)méyǵʰ-e/o-	visual-text-xml
136	méhati	visual-text-xml
136	mīgan	visual-text-xml
136	ὀμείχɛ¯ν	visual-text-xml
137	∗seǵʰ-	visual-text-xml
137	sáhas	visual-text-xml
137	ἔχɛ¯ν	visual-text-xml
137	∗h₂ánǵʰ-e/o-	visual-text-xml
137	ἄγχɛ¯ν	visual-text-xml
137	∗spérǵʰ-	visual-text-xml
137	ǵʰ-	visual-text-xml
137	háyati	visual-text-xml
137	σπέρχεσθαι	visual-text-xml
137	gʰ	visual-text-xml
137	χ:²²	visual-text-xml
137	gʰeluh₂-	visual-text-xml
137	χέλῡς	visual-text-xml
137	gʰay…	visual-text-xml
137	gaēsuš	visual-text-xml
137	χαίτη	visual-text-xml
137	∗steygʰ-	visual-text-xml
137	stigʰ-in	visual-text-xml
137	prá	visual-text-xml
137	Maitrāyaṇī-	visual-text-xml
137	saṃhitā	visual-text-xml
137	στείχɛ¯ν	visual-text-xml
137	ewgʰ-	visual-text-xml
137	aogədā	visual-text-xml
137	óhate	visual-text-xml
137	εὔχεσθαι	visual-text-xml
137	∗legʰ-	visual-text-xml
137	∗légʰos	visual-text-xml
137	λέχος	visual-text-xml
137	∗h₁léngʰu-	visual-text-xml
137	∗h₁ln̥	visual-text-xml
137	gʷʰéw-	visual-text-xml
137	ragʰús	visual-text-xml
137	ἐλαχύς	visual-text-xml
137	∗(h₃)migʰláh₂	visual-text-xml
137	megʰás	visual-text-xml
137	ὀμίχλη	visual-text-xml
137	gʷʰ	visual-text-xml
137	∗χʷ	visual-text-xml
137	gʷʰen-	visual-text-xml
137	kuēnzi	visual-text-xml
137	hánti	visual-text-xml
137	θɛ¯νέμεναι	visual-text-xml
137	gʷʰónos	visual-text-xml
137	φονος;´	visual-text-xml
137	zero-grade∗	visual-text-xml
137	gʷʰn̥	visual-text-xml
137	φα-	visual-text-xml
137	πέ-φα-ται	visual-text-xml
137	gʷʰer-	visual-text-xml
137	gʷʰórmos	visual-text-xml
137	gʰarmás	visual-text-xml
137	θέρεσθαι	visual-text-xml
137	θερμος´	visual-text-xml
137	∗snéygʷʰ-e/o-	visual-text-xml
137	snīwan	visual-text-xml
137	nīvit	visual-text-xml
137	νείφɛ¯ν	visual-text-xml
137	∗snigʷʰ-	visual-text-xml
137	νίφα	visual-text-xml
137	∗h₃ḗgʷʰis	visual-text-xml
137	∗h₃ógʷʰi-	visual-text-xml
137	áhis	visual-text-xml
137	ὄφις	visual-text-xml
137	∗sóngʷʰos	visual-text-xml
137	songʷʰáh₂	visual-text-xml
137	∗hονχʷᾱ́	visual-text-xml
137	ὀμφή	visual-text-xml
137	gʷʰrós	visual-text-xml
137	ἐλαφρος´	visual-text-xml
137	negʷʰrós	visual-text-xml
137	nefrˉonēs	visual-text-xml
137	nebrundinēs	visual-text-xml
137	νεφρ´ος	visual-text-xml
138	γομφος,´	visual-text-xml
138	ἄνθος	visual-text-xml
138	ἄγχɛ¯ν	visual-text-xml
138	ὀμφή	visual-text-xml
138	θάμβος	visual-text-xml
138	τάφος	visual-text-xml
138	θρομβος´	visual-text-xml
138	τρέφεσθαι	visual-text-xml
138	θιγγάνɛ¯ν	visual-text-xml
138	θιγɛ˜ν	visual-text-xml
138	-γ-	visual-text-xml
138	∗dʰei	visual-text-xml
138	ʰ)²⁴	visual-text-xml
138	dégdʰi	visual-text-xml
138	dihánti	visual-text-xml
138	∗t	visual-text-xml
138	∗tʰ	visual-text-xml
138	∗-i	visual-text-xml
138	∗-e-ti	visual-text-xml
138	∗-eti	visual-text-xml
138	πύνδαξ	visual-text-xml
138	πυθμήν	visual-text-xml
138	budʰnás	visual-text-xml
138	γομφος´	visual-text-xml
139	-ει	visual-text-xml
139	∗t	visual-text-xml
139	∗-ey	visual-text-xml
139	∗bʰéreti	visual-text-xml
139	∗ph₂tḗr	visual-text-xml
139	∗bʰh₂tı´s	visual-text-xml
139	φάτις	visual-text-xml
139	∗-eti	visual-text-xml
139	∗tʰ	visual-text-xml
139	∗δίδοθι	visual-text-xml
139	δίδοι	visual-text-xml
139	∗-ti	visual-text-xml
139	∗-tʰi	visual-text-xml
139	ἴθι	visual-text-xml
139	∗πέρυτι	visual-text-xml
139	parút	visual-text-xml
139	πέρυσι	visual-text-xml
139	εἶτι	visual-text-xml
139	τίθητι	visual-text-xml
139	δίδωτι	visual-text-xml
139	∗-ąτι	visual-text-xml
139	-ατι	visual-text-xml
139	-ασι	visual-text-xml
139	ἔτι	visual-text-xml
139	φάθι	visual-text-xml
139	ἐστι	visual-text-xml
139	ἀντί	visual-text-xml
139	-ντι	visual-text-xml
139	∗-i	visual-text-xml
140	∗s	visual-text-xml
140	∗h	visual-text-xml
140	∗-eti	visual-text-xml
140	-ει	visual-text-xml
140	∗-ēti	visual-text-xml
140	-ησι	visual-text-xml
140	-ῃ	visual-text-xml
140	-ῃσι	visual-text-xml
140	-αι	visual-text-xml
140	-οι	visual-text-xml
140	∗-αιδ	visual-text-xml
140	∗-οιδ	visual-text-xml
140	∗-αιτ	visual-text-xml
140	∗-οιτ	visual-text-xml
140	∗οἴκοθι	visual-text-xml
140	οἴκοι	visual-text-xml
140	‘οἶκοι’!	visual-text-xml
140	∗-otʰi	visual-text-xml
140	∗káti	visual-text-xml
141	∗H	visual-text-xml
141	κατίγνειτος	visual-text-xml
141	κασίγνητος	visual-text-xml
141	co-gnātus	visual-text-xml
141	καί	visual-text-xml
141	κάς	visual-text-xml
141	∗katy	visual-text-xml
141	∗kati	visual-text-xml
141	∗h	visual-text-xml
141	∗s	visual-text-xml
141	∗Hy-	visual-text-xml
141	∗s.²⁶	visual-text-xml
141	∗sém	visual-text-xml
141	ἕν	visual-text-xml
141	ἁ-	visual-text-xml
141	ἅπαξ	visual-text-xml
141	ἁπλοος´	visual-text-xml
141	ἁπλõς	visual-text-xml
141	∗sēmi-	visual-text-xml
141	sēmi-	visual-text-xml
141	ἡμι-	visual-text-xml
141	∗somHós	visual-text-xml
141	samás	visual-text-xml
141	ὁμος;´	visual-text-xml
141	ἅμα	visual-text-xml
141	smHó-	visual-text-xml
141	ἁμο-´	visual-text-xml
141	ἁμοθεν´	visual-text-xml
141	∗só	visual-text-xml
141	∗sáh₂	visual-text-xml
141	sá	visual-text-xml
141	∗septmˊ	visual-text-xml
141	saptá	visual-text-xml
141	ἑπτά	visual-text-xml
141	∗sédos	visual-text-xml
141	sádas	visual-text-xml
141	ἕδος	visual-text-xml
141	∗sélos	visual-text-xml
141	sáras	visual-text-xml
141	ἕλος	visual-text-xml
141	∗sékʷetor	visual-text-xml
141	∗sékʷetoy	visual-text-xml
141	sácate	visual-text-xml
141	ἕπεται	visual-text-xml
141	∗km	visual-text-xml
141	∗a	visual-text-xml
141	ποί	visual-text-xml
141	∗ποτὶ	visual-text-xml
141	ποὶ	visual-text-xml
142	∗sépti	visual-text-xml
142	Gāthā-Av	visual-text-xml
142	haptī	visual-text-xml
142	∗sép-e/o-	visual-text-xml
142	sápati	visual-text-xml
142	ἕποντα	visual-text-xml
142	∗selk-	visual-text-xml
142	sa¨lkāte	visual-text-xml
142	ἕλκɛ¯ν	visual-text-xml
142	∗sérp-e/o-	visual-text-xml
142	ἕρπɛ¯ν	visual-text-xml
142	∗sál-s	visual-text-xml
142	ἅλς	visual-text-xml
142	∗sál-ye/o-	visual-text-xml
142	salīre	visual-text-xml
142	ἅλλεσθαι	visual-text-xml
142	∗sólwos	visual-text-xml
142	sárvas	visual-text-xml
142	ὅλος	visual-text-xml
142	∗suH-	visual-text-xml
142	suwaṃ	visual-text-xml
142	∗suh₂-	visual-text-xml
142	ῡɛ῞	visual-text-xml
142	¯ν	visual-text-xml
142	∗sénos	visual-text-xml
142	sánas	visual-text-xml
142	∗sénah₂	visual-text-xml
142	ἕνη	visual-text-xml
142	καὶ	visual-text-xml
142	νέᾱ	visual-text-xml
142	∗sórmos	visual-text-xml
142	ὅρμος	visual-text-xml
142	∗sérmn̥	visual-text-xml
142	∗hέρμą	visual-text-xml
142	ἕρματα	visual-text-xml
142	∗sáh₂wl̥	visual-text-xml
142	∗sh₂uén-	visual-text-xml
142	súar	visual-text-xml
142	xv¯ṇgə	visual-text-xml
142	∗sáh₂wel-	visual-text-xml
142	∗hᾱ́	visual-text-xml
142	ϝελιος	visual-text-xml
142	ἠέλιος	visual-text-xml
142	ἥλιος	visual-text-xml
142	∗seyk-	visual-text-xml
142	siknaṃ	visual-text-xml
142	∗sik-néw-	visual-text-xml
142	∗sik-nu-	visual-text-xml
142	∗sik-n̥	visual-text-xml
142	∗hικνέϝε/ο-	visual-text-xml
142	ἱκνέεσθαι	visual-text-xml
142	∗hικąνϝε/ο-	visual-text-xml
142	ἱκά̄	visual-text-xml
142	νɛ¯ν	visual-text-xml
142	∗h-	visual-text-xml
142	∗súH-s	visual-text-xml
142	ὗς	visual-text-xml
142	˜υς	visual-text-xml
142	σ˜υς	visual-text-xml
142	∗s	visual-text-xml
142	∗h	visual-text-xml
142	σ-	visual-text-xml
142	∗s-	visual-text-xml
142	∗sy-	visual-text-xml
142	∗syuHmén-	visual-text-xml
142	μήν	visual-text-xml
142	ὑμέναιος	visual-text-xml
142	ὑμήν	visual-text-xml
143	∗H	visual-text-xml
143	∗Hy-	visual-text-xml
143	∗hy-	visual-text-xml
143	∗[j̥	visual-text-xml
143	∗h-	visual-text-xml
143	∗w	visual-text-xml
143	∗swé	visual-text-xml
143	svayám	visual-text-xml
143	ϝ̔	visual-text-xml
143	ϝhε²⁸	visual-text-xml
143	ϝε	visual-text-xml
143	∗swéḱs	visual-text-xml
143	∗)ϝ̔	visual-text-xml
143	έξ	visual-text-xml
143	ἕξ	visual-text-xml
143	ϝέξ	visual-text-xml
143	∗swéḱuros	visual-text-xml
143	´svá´suras	visual-text-xml
143	∗ϝ̔	visual-text-xml
143	έκυρος	visual-text-xml
143	ἑκυρος´	visual-text-xml
143	ἑκυρα	visual-text-xml
143	∗swáh₂dus	visual-text-xml
143	svādús	visual-text-xml
143	̄̔δύς	visual-text-xml
143	ἡδύς	visual-text-xml
143	∗swéyd-	visual-text-xml
143	∗swid-	visual-text-xml
143	∗ϝ	visual-text-xml
143	̔ιδ-	visual-text-xml
143	ἱδρ	visual-text-xml
143	ως.´	visual-text-xml
143	∗sw-	visual-text-xml
143	ἀοσσɛ˜ν	visual-text-xml
143	̥tér	visual-text-xml
143	∗hąτέρ	visual-text-xml
143	ἄτερ	visual-text-xml
143	∗sér(i	visual-text-xml
143	sēr	visual-text-xml
143	∗hερι-	visual-text-xml
143	ἐρι-	visual-text-xml
143	∗sorós	visual-text-xml
143	∗hορος´	visual-text-xml
143	ὀρος´	visual-text-xml
143	∗swésores	visual-text-xml
143	svásāras	visual-text-xml
143	∗hϝέhορες	visual-text-xml
143	ἔορες	visual-text-xml
143	∗sér-ye/o-	visual-text-xml
143	∗ɛ̔̄́	visual-text-xml
143	ρɛ¯ν	visual-text-xml
143	συν-ɛ̄́	visual-text-xml
143	εἴρω	visual-text-xml
143	∗sy-	visual-text-xml
143	ϝhεδιέστᾱς	visual-text-xml
144	∗h-	visual-text-xml
144	∗snusós	visual-text-xml
144	snuṣā́	visual-text-xml
144	∗hνυhος´	visual-text-xml
144	νυος;´	visual-text-xml
144	∗snéh₁ye/o-	visual-text-xml
144	∗hνηjε/ο-	visual-text-xml
144	νῆν	visual-text-xml
144	∗snéh₁wr	visual-text-xml
144	ṣñor	visual-text-xml
144	∗snēwro-	visual-text-xml
144	∗hνεϝρο-	visual-text-xml
144	νευρον;˜	visual-text-xml
144	∗snah₂-	visual-text-xml
144	∗hνᾱ-	visual-text-xml
144	να	visual-text-xml
144	̄́χɛ¯ν	visual-text-xml
144	νήχɛ¯ν	visual-text-xml
144	∗snéygʷʰ-e/o-	visual-text-xml
144	snīwan	visual-text-xml
144	nīvit	visual-text-xml
144	νείφɛ¯ν	visual-text-xml
144	∗snigʷʰ-	visual-text-xml
144	νίφα	visual-text-xml
144	ἀγά-νɛ¯νιφος	visual-text-xml
144	∗-sn-	visual-text-xml
144	∗sleh₁g-	visual-text-xml
144	∗slēg-	visual-text-xml
144	λήγɛ¯ν	visual-text-xml
144	ἄλληκτος	visual-text-xml
144	∗slǵ-	visual-text-xml
144	̥játi	visual-text-xml
144	∗hlag-	visual-text-xml
144	λαγάσαι	visual-text-xml
144	∗slagʷ-é/ó-	visual-text-xml
144	hλαβε/ο-	visual-text-xml
144	λhαβṓν	visual-text-xml
144	λαβɛ¯ν	visual-text-xml
144	∗sréw-e/o-	visual-text-xml
144	srávati	visual-text-xml
144	∗ῥέϝɛ¯ν	visual-text-xml
144	ῥɛ˜ν	visual-text-xml
144	∗srι	visual-text-xml
144	frīgus	visual-text-xml
144	ῥῖγος	visual-text-xml
144	∗srebʰ-	visual-text-xml
144	̥bʰ-	visual-text-xml
144	sorbēre	visual-text-xml
144	∗srobʰ-éye/o-	visual-text-xml
144	ῥοφɛ˜ν	visual-text-xml
144	∗m	visual-text-xml
144	smáyate	visual-text-xml
144	∗smey-d-	visual-text-xml
144	μείδησε	visual-text-xml
144	φιλο-μμειδὴς	visual-text-xml
144	Ἀφροδῑ́	visual-text-xml
144	τη	visual-text-xml
144	∗-sm-	visual-text-xml
144	∗sémih₂	visual-text-xml
144	∗smı´h₂	visual-text-xml
144	μία	visual-text-xml
144	∗smer-	visual-text-xml
144	merērī	visual-text-xml
144	μαρται	visual-text-xml
144	∗hε-hμαρ-	visual-text-xml
144	μɛ̄́	visual-text-xml
144	ρεσθαι	visual-text-xml
144	∗sm-	visual-text-xml
144	σμ-	visual-text-xml
144	∗smerd-	visual-text-xml
144	σμερδαλέος	visual-text-xml
144	σμερδνος´	visual-text-xml
145	∗H	visual-text-xml
145	∗smewH	visual-text-xml
145	smēocan	visual-text-xml
145	σμʋ̄́	visual-text-xml
145	χοιτο	visual-text-xml
145	σμ-	visual-text-xml
145	∗hμ-	visual-text-xml
145	μ-	visual-text-xml
145	σμῑκρος´	visual-text-xml
145	μῑκρος´	visual-text-xml
145	mīca	visual-text-xml
145	∗s	visual-text-xml
145	∗sm-	visual-text-xml
145	∗h	visual-text-xml
145	∗dʰéh₁s-	visual-text-xml
145	∗dʰh₁s-	visual-text-xml
145	diēs	visual-text-xml
145	fēstus	visual-text-xml
145	∗fasnom	visual-text-xml
145	fānum	visual-text-xml
145	∗tʰes-	visual-text-xml
145	∗θεh´ος	visual-text-xml
145	θε´ος	visual-text-xml
145	θέσ-φατος	visual-text-xml
145	∗ǵénh₁esos	visual-text-xml
145	jánasas	visual-text-xml
145	∗-es	visual-text-xml
145	∗γένεhος	visual-text-xml
145	γένεος	visual-text-xml
145	γένˉος	visual-text-xml
145	γένος	visual-text-xml
145	∗ǵénh₁os	visual-text-xml
145	jánas	visual-text-xml
145	∗wīs-	visual-text-xml
145	∗wis-	visual-text-xml
145	vīrus	visual-text-xml
145	viṣám	visual-text-xml
145	∗ϝῑh´ος	visual-text-xml
145	ῑ̓	visual-text-xml
145	ος;´	visual-text-xml
145	∗snusós	visual-text-xml
145	snuṣā́	visual-text-xml
145	∗hνυh´ος	visual-text-xml
145	νυ´ος	visual-text-xml
145	∗pésos	visual-text-xml
145	pásas	visual-text-xml
145	pēnis	visual-text-xml
145	∗pesnis	visual-text-xml
145	∗πέhος	visual-text-xml
145	πέος	visual-text-xml
145	∗h₁ésoh₂	visual-text-xml
145	ásāni	visual-text-xml
145	∗ἔhω	visual-text-xml
145	ἔω	visual-text-xml
145	∗h₁sónt-	visual-text-xml
145	∗h₁sóntih₂	visual-text-xml
145	∗h₁sn̥	visual-text-xml
145	tı´h₂	visual-text-xml
145	sánt-	visual-text-xml
145	satῑ́	visual-text-xml
145	∗esónt-	visual-text-xml
145	∗ἐhοντ-´	visual-text-xml
145	∗ἐhąτja	visual-text-xml
145	ἐ´οντ-	visual-text-xml
145	ἔασσα	visual-text-xml
145	∗nésontor	visual-text-xml
145	∗nésontoy	visual-text-xml
145	násante	visual-text-xml
145	∗νέhοντοι	visual-text-xml
145	νέονται	visual-text-xml
145	∗trés-e/o-	visual-text-xml
145	trásati	visual-text-xml
145	∗τρέhε-hεν	visual-text-xml
145	τρɛ˜ν	visual-text-xml
145	∗swésores	visual-text-xml
145	svásāras	visual-text-xml
145	∗hϝέhορες	visual-text-xml
145	ἔορες	visual-text-xml
145	σ)μῑκρ´ος	visual-text-xml
145	μέγας	visual-text-xml
145	∗m-	visual-text-xml
145	mahánt-	visual-text-xml
145	māka	visual-text-xml
145	∗hμεγα(λο)-	visual-text-xml
145	μhε[ι]άλα	visual-text-xml
145	Mhεγαρεύς	visual-text-xml
145	ἐνὶ	visual-text-xml
145	μεγάροισι	visual-text-xml
146	pa-we-a₂	visual-text-xml
146	∗φάρϝεhα	visual-text-xml
