index_section,index_term,page_refs,pdf_page,printed_page,raw_chunk,flags
Latin,aspicere,579,741,727,aspicere 579,
Latin,aspMre,581,741,727,aspMre 581,
Latin,asportare,482,741,727,asportare 482,
Latin,ass,505,741,727,ass 505,
Latin,assaratum,58,741,727,assaratum 58,
Latin,assectari,555,741,727,assectari 555,
Latin,assecue,555,741,727,assecue 555,
Latin,assentari,554,741,727,assentari 554,
Latin,assentatio,554,741,727,assentatio 554,
Latin,assentatiuncula,554,741,727,assentatiuncula 554,
Latin,assentatnx,554,741,727,assentatnx 554,
Latin,assentire,554,741,727,assentire 554,
Latin,assequi,555,741,727,assequi 555,
Latin,asser,58,741,727,asser58,
Latin,asserere,557,741,727,asserere 557,
Latin,asservare,559,741,727,asservare 559,
Latin,asses,57 415 457,741,727,asses 57 415 457,
Latin,asse venire,560,742,728,asse venire 560,
Latin,assidere,551,742,728,assidere 551,
Latin,assidere,562,742,728,assidere 562,
Latin,assiduus,551,742,728,assiduus551,
Latin,assimilis,564,742,728,assimilis 564,
Latin,assimiiire,564,742,728,assimiiire 564,
Latin,assipondium,457,742,728,assipondium 457,
Latin,assis / axis,58,742,728,assis / axis 58,
Latin,assistere,567,742,728,assistere 567,
Latin,assolere,570,742,728,assolere 570,
Latin,assuescere,597,742,728,assuescere 597,
Latin,assuetudo,597,742,728,assuetudo 597,
Latin,assiigere,598,742,728,assiigere 598,
Latin,assula,58,742,728,assula58,
Latin,assumere,188,742,728,assumere 188,
Latin,assus,58,742,728,assus 58,
Latin,assyr,58,742,728,assyr58,
Latin,ast,59,742,728,ast59,
Latin,astus,59,742,728,astus 59,
Latin,astutia,59,742,728,astutia 59,
Latin,astutus,59,742,728,astutus 59,
Latin,at,59,742,728,at 59,
Latin,ater,60,742,728,ater 60,
Latin,atque,59,742,728,atque 59,
Latin,atqui,59,742,728,atqui 59,
Latin,Strium,60,742,728,Strium 60,
Latin,atrocitas,60,742,728,atrocitas 60,
Latin,atrox,60,742,728,atrox 60,
Latin,atta,60,742,728,atta60,
Latin,attemp tare,611,742,728,attemp tare 611,
Latin,attendere,612,742,728,attendere612,
Latin,attenuare,613,742,728,attenuare613,
Latin,atterere6l,6,742,728,atterere6l6,
Latin,attiga,606,742,728,attiga 606,
Latin,attinere,612,742,728,attinere 612,
Latin,attingere,606 620,742,728,attingere 606 620,
Latin,attollere,621,742,728,attollere621,
Latin,attondere,622,742,728,attondere 622,
Latin,attrectare,626,742,728,attrectare 626,
Latin,attrectatus,626,742,728,attrectatus 626,
Latin,attrepidare,628,742,728,attrepidare 628,
Latin,attribuere,629,742,728,attribuere 629,
Latin,aul,39,742,728,aul39,
Latin,aububulcus,77 437,742,728,aububulcus 77 437,
Latin,auca,65,742,728,auca65,
Latin,auceps,65,742,728,auceps 65,
Latin,audacia,60,742,728,audacia 60,
Latin,audax,60,742,728,audax 60,
Latin,audeo,60,742,728,audeo 60,
Latin,audfn,403,742,728,audfn 403,
Latin,audio,61,742,728,audio 61,
Latin,auferre,213,742,728,auferre213,
Latin,aufugere,246,742,728,aufugere 246,
Latin,augeo,61,742,728,augeo 61,
Latin,augescere,61,742,728,augescere 61,
Latin,augmen,61,742,728,augmen61,
Latin,augur,61,742,728,augur 61,
Latin,augurare,61,742,728,augurare 61,
Latin,aulicoquis,134,742,728,aulicoquis 134,
Latin,aulla,62,742,728,aulla 62,
Latin,Aulularia,62,742,728,Aulularia 62,
Latin,aureax,31 62,742,728,aureax31 62,
Latin,Aurelius,63,742,728,Aurelius 63,
Latin,aureolus,63,742,728,aureolus 63,
Latin,aureus,63,742,728,aureus 63,
Latin,auricula,63,742,728,auricula 63,
Latin,aunga,62,742,728,aunga 62,
Latin,auris,63,742,728,auris63,
Latin,aurora,63,742,728,aurora 63,
Latin,aurum,63,742,728,aurum63,
Latin,auscultare,63,742,728,auscultare 63,
Latin,auspex,65 579,742,728,auspex 65 579,
Latin,auspicare/i,65,742,728,auspicare/i 65,
Latin,auspidujn65 3],4,742,728,auspidujn65 3]4,
Latin,auster,64,742,728,auster 64,
Latin,australis,64,742,728,australis 64,
Latin,ausum,63,742,728,ausum 63,
Latin,aut,64,742,728,aut 64,
Latin,autem,64,742,728,autem64,
Latin,autummis,64,742,728,autummis64,
Latin,autumo,64,742,728,autumo 64,
Latin,auxilla,62,742,728,auxilla 62,
Latin,avaritia,65,742,728,avaritia 65,
Latin,avarus,65,742,728,avarus 65,
Latin,aveilere,659,742,728,aveilere 659,
Latin,avena,64,742,728,avena 64,
Latin,ave,6 65,742,728,ave6 65,
Latin,averruncare,666,742,728,averruncare 666,
Latin,avia,66,742,728,avia 66,
Latin,avicula,65,742,728,avicula 65,
Latin,aviditas,65,742,728,aviditas 65,
Latin,avidus,65,742,728,avidus 65,
Latin,avillus,30,742,728,avillus 30,
Latin,avis,65 579,742,728,avis 65 579,
Latin,avitus,66,742,728,avitus 66,
Latin,avunculus,66,742,728,avunculus 66,
Latin,avus,66,742,728,avus 66,
Latin,axamenta,31,742,728,axamenta 31,
Latin,axare,31,742,728,axare31,
Latin,axilla,66,742,728,axilla 66,
Latin,axio,66,742,728,axio 66,
Latin,axis,66,742,728,axis 66,
Latin,baca,67,742,728,baca67,
Latin,bacar,67,742,728,bacar67,
Latin,bacillum,67,742,728,bacillum 67,
Latin,bacrio,67,742,728,bacrio 67,
Latin,bacula,67,742,728,bacula 67,
Latin,baculum,67,742,728,baculum 67,
Latin,badius,67,742,728,badius 67,
Latin,baeto,68,742,728,baeto 68,
Latin,baiulare,68,742,728,baiulare 68,
Latin,baiulus,68,742,728,baiulus 68,
Latin,balbus,68,742,728,balbus 68,
Latin,balbutttre,68,742,728,balbutttre 68,
Latin,balirlre,69,742,728,balirlre 69,
Latin,ballaena,68,742,728,ballaena 68,
Latin,balo -are,69,742,728,balo -are 69,
Latin,barba,69,742,728,barba 69,
Latin,barbatus,69,742,728,barbatus 69,
Latin,barbitium,69,742,728,barbitium 69,
Latin,barbula,69,742,728,barbula 69,
Latin,bardus,69,742,728,bardus 69,
Latin,basiSxe,69,742,728,basiSxe 69,
Latin,basium,69,742,728,basium 69,
Latin,beatus,70,742,728,beatus 70,
Latin,bellator,70,742,728,bellator 70,
Latin,bellicus,70,742,728,bellicus 70,
Latin,Bellona,70,742,728,Bellona 70,
Latin,bellum,70,742,728,bellum 70,
Latin,bellus,73,742,728,bellus 73,
Latin,belua,70,742,728,belua70,
Latin,beluatus,70,742,728,beluatus 70,
Latin,belutus,70,742,728,belutus 70,
Latin,bene,73,742,728,bene 73,
Latin,benedice,169,742,728,benedice 169,
Latin,benedicere,169,742,728,benedicere 169,
Latin,benevolens,687,742,728,benevolens 687,
Latin,benevolus,687,742,728,benevolus 687,
Latin,benignus,73 260,742,728,benignus 73 260,
Latin,beo,70,742,728,beo70,
Latin,berber,70,742,728,berber70,
Latin,bes,57,742,728,bes57,
Latin,bestia,71,742,728,bestia 71,
Latin,bi,71,742,728,bi71,
Latin,bibo,71,742,728,bibo71,
Latin,bibosus,71,742,728,bibosus71,
Latin,bibulus,71,742,728,bibulus 71,
Latin,biceps,91,742,728,biceps 91,
Latin,ΗοοφοΓ,137,742,728,ΗοοφοΓ 137,contains-greek
Latin,bidens,71 166,742,728,bidens71 166,
Latin,biduum,173,742,728,biduum 173,
Latin,biennium,43,742,728,biennium 43,
Latin,bigae,71314,742,728,bigae71314,
Latin,bigener,260,742,728,bigener 260,
Latin,bignae,71 260,742,728,bignae71 260,
Latin,biiugus,314,742,728,biiugus314,
Latin,bilinguis,343,742,728,bilinguis 343,
Latin,bilis,72,742,728,bilis 72,
Latin,bilix,340,742,728,bilix 340,
Latin,bime(n)stris,373,742,728,bime(n)stris 373,
Latin,bimus,71284,742,728,bimus71284,
Latin,bin!,72,742,728,bin! 72,
Latin,bipennis,458,742,728,bipennis 458,
Latin,biperfftus,448,742,728,biperfftus448,
Latin,bipes,71 462,742,728,bipes 71 462,
Latin,biremis,518,742,728,biremis 518,
Latin,bis,72,742,728,bis 72,
Latin,bisulcis,598,742,728,bisulcis 598,
Latin,bisulcus,598,742,728,bisulcus 598,
Latin,bitumen,72,742,728,bitumen 72,
Latin,blandimentum,73,742,728,blandimentum 73,
Latin,blandin,73,742,728,blandin 73,
Latin,blandus,73,742,728,blandus 73,
Latin,blatio,73,742,728,blatio 73,
Latin,bonus,73,742,728,bonus 73,
Latin,bos bovis,74,742,728,bos bovis 74,
Latin,bovfle,74,742,728,bovfle 74,
Latin,brevis,75,742,728,brevis 75,
Latin,bruma,75,742,728,bruma 75,
Latin,brutus,76,742,728,brutus 76,
Latin,bG,76,742,728,bG76,
Latin,bubile,74,742,728,bubile 74,
Latin,bubo,76,742,728,bubo 76,
Latin,Bubona,74,742,728,Bubona 74,
Latin,bubilare,76,742,728,bubilare 76,
Latin,biibula,74,742,728,biibula 74,
Latin,bubulcitare,74,742,728,bubulcitare 74,
Latin,bubuicus,74 77,742,728,bubuicus 74 77,
Latin,bubulus,74,742,728,bubulus 74,
Latin,bucaeda,74,742,728,bucaeda 74,
Latin,bucca,76,742,728,bucca 76,
Latin,bucco,76,742,728,bucco 76,
Latin,buccula,76,742,728,buccula 76,
Latin,bucculentus,76,742,728,bucculentus 76,
Latin,bucetum,74,742,728,bucetum 74,
Latin,bucina,74,742,728,bucina 74,
Latin,bucula,74,742,728,bucula 74,
Latin,buculus,74,742,728,buculus 74,
Latin,bufb,76,742,728,bufb76,
Latin,-bulcus,77,742,728,-bulcus 77,
Latin,bustirapus,77,742,728,bustirapus 77,
Latin,bustuarius,77,742,728,bustuarius 77,
Latin,bustum,77,742,728,bustum 77,
Latin,buteo,77,742,728,buteo 77,
Latin,caballus,77,742,728,caballus 77,
Latin,caco,78,742,728,caco78,
Latin,cacumen,78,742,728,cacumen 78,
Latin,cadaver,78,742,728,cadaver 78,
Latin,cadaverosus,78,742,728,cadaverosus 78,
Latin,cado,78,742,728,cado 78,
Latin,caducus,78,742,728,caducus 78,
Latin,caecare,79,742,728,caecare 79,
Latin,caecilia,79,742,728,caecilia 79,
Latin,caecitas,79,742,728,caecitas 79,
Latin,caecultare,79,742,728,caecultare 79,
Latin,caeculus,79,742,728,caeculus 79,
Latin,caecus,79,742,728,caecus 79,
Latin,caecufire,79,742,728,caecufire 79,
Latin,caedes,79,742,728,caedes 79,
Latin,caedo,79,742,728,caedo 79,
Latin,caeduus,79,742,728,caeduus 79,
Latin,caelare,79,742,728,caelare 79,
Latin,caelebs,80,742,728,caelebs 80,
Latin,caeles,80,742,728,caeles 80,
Latin,caelestis,80,742,728,caelestis 80,
Latin,caelibatus,80,742,728,caelibatus 80,
Latin,caelicola,125,742,728,caelicola 125,
Latin,caelum,79 80,743,729,caelum 79 80,
Latin,caementum,79,743,729,caementum 79,
Latin,caerimonia,81,743,729,caerimonia 81,
Latin,caerul(e)us,80,743,729,caerul(e)us 80,
Latin,caesaries,81,743,729,caesaries 81,
Latin,caesius,82,743,729,caesius 82,
Latin,caespes,82,743,729,caespes 82,
Latin,caestus,79,743,729,caestus 79,
Latin,caia,79,743,729,caia 79,
Latin,caiare,79,743,729,caiare 79,
Latin,cal(e)facere,83,743,729,cal(e)facere 83,
Latin,calabra,84,743,729,calabra 84,
Latin,calamitas,82,743,729,calamitas 82,
Latin,calamitosus,82,743,729,calamitosus 82,
Latin,calatio,84,743,729,calatio 84,
Latin,calator,84,743,729,calator 84,
Latin,calcar,86,743,729,calcar 86,
Latin,calcare,86,743,729,calcare 86,
Latin,calcarius,86,743,729,calcarius 86,
Latin,calceamentum,86,743,729,calceamentum 86,
Latin,calceolSrius,86,743,729,calceolSrius 86,
Latin,calceus,86,743,729,calceus 86,
Latin,calcitro,86,743,729,calcitro 86,
Latin,caldus,83,743,729,caldus 83,
Latin,calefactare,83,743,729,calefactare 83,
Latin,calendae,82,743,729,calendae 82,
Latin,caleo,83,743,729,caleo 83,
Latin,calescere,83,743,729,calescere 83,
Latin,calicare,86,743,729,calicare 86,
Latin,caliculus,83,743,729,caliculus 83,
Latin,calidus,83,743,729,calidus 83,
Latin,caliga,83,743,729,caliga 83,
Latin,caBgare,83,743,729,caBgare 83,
Latin,caligo,83,743,729,caligo 83,
Latin,Caligula,83,743,729,Caligula 83,
Latin,calix,83,743,729,calix 83,
Latin,callere,84,743,729,callere 84,
Latin,callidus,84,743,729,callidus 84,
Latin,callis,84,743,729,callis 84,
Latin,callum,84,743,729,callum 84,
Latin,cato,84,743,729,cato 84,
Latin,calo,85,743,729,calo 85,
Latin,calor,83,743,729,calor 83,
Latin,calumnia,85,743,729,calumnia 85,
Latin,calva,85,743,729,calva 85,
Latin,calvaria,85,743,729,calvaria 85,
Latin,calvor,85,743,729,calvor 85,
Latin,campanicus,86,743,729,campanicus 86,
Latin,Campanus,86,743,729,Campanus 86,
Latin,campestris,86,743,729,campestris 86,
Latin,campus,86,743,729,campus 86,
Latin,cancelli,86,743,729,cancelli 86,
Latin,cancer,86,743,729,cancer 86,
Latin,candefacio,87,743,729,candefacio 87,
Latin,candela,87,743,729,candela 87,
Latin,candelabrum,87,743,729,candelabrum 87,
Latin,candeo,87,743,729,candeo 87,
Latin,candidates,87,743,729,candidates 87,
Latin,candidus,87,743,729,candidus 87,
Latin,candor,87,743,729,candor 87,
Latin,canes,87,743,729,canes 87,
Latin,canicula,87,743,729,canicula 87,
Latin,cantnus,87,743,729,cantnus 87,
Latin,cano,87,743,729,cano 87,
Latin,canor,87,743,729,canor 87,
Latin,canoms,87,743,729,canoms 87,
Latin,cantare,87,743,729,cantare 87,
Latin,cantilena,87,743,729,cantilena 87,
Latin,cantio,87,743,729,cantio 87,
Latin,cantitSre,87,743,729,cantitSre 87,
Latin,cantor,87,743,729,cantor 87,
Latin,cantus,87,743,729,cantus 87,
Latin,canus,88,743,729,canus 88,
Latin,canutus,88,743,729,canutus 88,
Latin,capax,89,743,729,capax 89,
Latin,caper,89,743,729,caper 89,
Latin,capesso,89,743,729,capesso 89,
Latin,capillus,89,743,729,capillus 89,
Latin,capio -ere,89,743,729,capio -ere 89,
Latin,capis,90,743,729,capis 90,
Latin,capissam,89,743,729,capissam 89,
Latin,capistrum,89,743,729,capistrum 89,
Latin,capito,91,743,729,capito 91,
Latin,capitulum,91,743,729,capitulum 91,
Latin,capra,89,743,729,capra89,
Latin,caprea,89,743,729,caprea 89,
Latin,capreaginus,89,743,729,capreaginus 89,
Latin,caprificus,89,743,729,caprificus 89,
Latin,caprigenus,260,743,729,caprigenus 260,
Latin,capnnus,89,743,729,capnnus 89,
Latin,capsa,90,743,729,capsa 90,
Latin,capsus,90,743,729,capsus 90,
Latin,captare,89,743,729,captare 89,
Latin,captio,89,743,729,captio 89,
Latin,capfivus,89,743,729,capfivus 89,
Latin,captus,89,743,729,captus 89,
Latin,capula,89,743,729,capula 89,
Latin,capulare,89,743,729,capulare 89,
Latin,capularis,89,743,729,capularis 89,
Latin,capulator,89,743,729,capulator 89,
Latin,capulus,89,743,729,capulus 89,
Latin,caput,91,743,729,caput 91,
Latin,carbo,91,743,729,carbo91,
Latin,carbonarius,91,743,729,carbonarius 91,
Latin,career,92,743,729,career 92,
Latin,carcerarius,92,743,729,carcerarius 92,
Latin,cardo,92,743,729,cardo 92,
Latin,carduus,95,743,729,carduus 95,
Latin,careuses,109,743,729,careuses 109,
Latin,careo,92,743,729,careo 92,
Latin,carex,93,743,729,carex 93,
Latin,caria,109,743,729,caria 109,
Latin,caries,93,743,729,caries 93,
Latin,carina,93,743,729,carina 93,
Latin,carino -are,93,743,729,carino -are 93,
Latin,cariosus,93,743,729,cariosus 93,
Latin,caritas,95,743,729,caritas 95,
Latin,carmen,88 95,743,729,carmen 88 95,
Latin,carminare,95,743,729,carminare 95,
Latin,carnarium,94,743,729,carnarium 94,
Latin,carnifex,94,743,729,carnifex 94,
Latin,carnificuia,94,743,729,carnificuia 94,
Latin,carniiicius,94,743,729,carniiicius 94,
Latin,caro,94,743,729,caro 94,
Latin,caφinus,94,743,729,caφinus 94,contains-greek
Latin,carpo -ere,95,743,729,carpo -ere 95,
Latin,carro -ere,95,743,729,carro -ere 95,
Latin,canus,157,743,729,canus157,
Latin,camncula,94,743,729,camncula 94,
Latin,cams,95,743,729,cams 95,
Latin,casa,96,743,729,casa96,
Latin,cascus,96,743,729,cascus 96,
Latin,caseus,96,743,729,caseus 96,
Latin,casilam,97,743,729,casilam 97,
Latin,cassabundus,78,743,729,cassabundus 78,
Latin,castellum,97,743,729,castellum 97,
Latin,casfigare,31 92,743,729,casfigare31 92,
Latin,castigator,92,743,729,castigator 92,
Latin,castro -are,97,743,729,castro -are 97,
Latin,castrum,97,743,729,castrum 97,
Latin,castus,92,743,729,castus 92,
Latin,casus,78,743,729,casus 78,
Latin,catella,98,743,729,catella 98,
Latin,catellus,98,743,729,catellus 98,
Latin,catena,98,743,729,catena 98,
Latin,caterva,98,743,729,caterva 98,
Latin,catervatim,98,743,729,catervatim 98,
Latin,catillare,98,743,729,catillare 98,
Latin,catillus,98,743,729,catillus 98,
Latin,catinus,98,743,729,catinus 98,
Latin,Cato,99,743,729,Cato 99,
Latin,catulus,98,743,729,catulus 98,
Latin,catus,99,743,729,catus 99,
Latin,cauda,99,743,729,cauda 99,
Latin,caudeus,99,743,729,caudeus 99,
Latin,caudex,99,743,729,caudex 99,
Latin,caudicalis,99,743,729,caudicalis 99,
Latin,caulae,99,743,729,caulae 99,
Latin,caulicuhis,100,743,729,caulicuhis 100,
Latin,caulis,100,743,729,caulis 100,
Latin,caupo,100,743,729,caupo 100,
Latin,cauponan,100,743,729,cauponan 100,
Latin,cauponius,100,743,729,cauponius 100,
Latin,caurus,100,743,729,caurus 100,
Latin,causa,100,743,729,causa 100,
Latin,causan,100,743,729,causan 100,
Latin,causidicus,101 169,743,729,causidicus 101 169,
Latin,causifican,101,743,729,causifican 101,
Latin,cautela,101,743,729,cautela 101,
Latin,cautes,139,743,729,cautes 139,
Latin,cautio,101,743,729,cautio 101,
Latin,cautor,101,743,729,cautor 101,
Latin,cautus,101,743,729,cautus 101,
Latin,cavare,101,743,729,cavare 101,
Latin,cavatus,101,743,729,cavatus 101,
Latin,caveo,101,743,729,caveo 101,
Latin,cavema,101,743,729,cavema 101,
Latin,cavilla,101,743,729,cavilla 101,
Latin,cavillatio,101,743,729,cavillatio 101,
Latin,cavillator,101,743,729,cavillator 101,
Latin,cavum,101,743,729,cavum 101,
Latin,cavus,101,743,729,cavus 101,
Latin,-ce!,02,743,729,-ce!02,
Latin,cedo,102,743,729,cedo 102,
Latin,cedo -ere,103,743,729,cedo -ere 103,
Latin,celeber,104,743,729,celeber 104,
Latin,celebrare,104,743,729,celebrare 104,
Latin,celebrescere,104,743,729,celebrescere 104,
Latin,celer,104,743,729,celer 104,
Latin,celeranter,104,743,729,celeranter 104,
Latin,celerare,104,743,729,celerare 104,
Latin,Celeres,104,743,729,Celeres 104,
Latin,cella,104,743,729,cella 104,
Latin,cellarius,104,743,729,cellarius 104,
Latin,-cello,1 105,743,729,-cello 1 105,
Latin,-cell,6 2 105,743,729,-cell6 2 105,
Latin,cellula,104,743,729,cellula 104,
Latin,celo-are,106,743,729,celo-are 106,
Latin,celox,104,743,729,celox 104,
Latin,celsus,105,743,729,celsus 105,
Latin,-cen,88,743,729,-cen88,
Latin,cena,106,743,729,cena 106,
Latin,cenaculum,106,743,729,cenaculum 106,
Latin,cenare,106,743,729,cenare 106,
Latin,cenaticus,106,743,729,cenaticus 106,
Latin,cenatus,106,743,729,cenatus 106,
Latin,-cendo,106,743,729,-cendo 106,
Latin,censeo,107,743,729,censeo 107,
Latin,censio,107,743,729,censio 107,
Latin,censor,107,743,729,censor 107,
Latin,censorius,107,743,729,censorius 107,
Latin,censura,107,743,729,censura 107,
Latin,census,107,743,729,census 107,
Latin,centem,107,743,729,centem 107,
Latin,centesimus,107,743,729,centesimus 107,
Latin,centie(n)s,107,743,729,centie(n)s 107,
Latin,cento,107,743,729,cento 107,
Latin,centum,107,743,729,centum 107,
Latin,centumplex,107 473,743,729,centumplex 107 473,
Latin,centuria,107,743,729,centuria 107,
Latin,centurio,107,743,729,centurio 107,
Latin,cepa,108,744,730,cepa 108,
Latin,cepe,108,744,730,cepe 108,
Latin,-ceps,108,744,730,-ceps 108,
Latin,cera,108,744,730,cera 108,
Latin,ceratus,108,744,730,ceratus 108,
Latin,-cerda,109,744,730,-cerda 109,
Latin,cerebellum,109,744,730,cerebellum 109,
Latin,cerebrosus,109,744,730,cerebrosus 109,
Latin,cerebrum,109,744,730,cerebrum 109,
Latin,Ceres-eris,109,744,730,Ceres-eris 109,
Latin,CcjriaJisl,09,744,730,CcjriaJisl09,
Latin,cemo-ere,110,744,730,cemo-ere 110,
Latin,cernuare,110,744,730,cernuare 110,
Latin,cernuus,110,744,730,cernuus 110,
Latin,certamen,111,744,730,certamen 111,
Latin,certare,111,744,730,certare 111,
Latin,certatim,111,744,730,certatim 111,
Latin,certatio,111,744,730,certatio 111,
Latin,certus \,11,744,730,certus \ 11,
Latin,Cerus,109,744,730,Cerus 109,
Latin,cerva,111,744,730,cerva 111,
Latin,cervinus,111,744,730,cervinus 111,
Latin,cervix -Tcis,111,744,730,cervix -Tcis 111,
Latin,cervus ί,11,744,730,cervus ί 11,
Latin,cessare,103,744,730,cessare 103,
Latin,cessatio,103,744,730,cessatio 103,
Latin,ceterus,112,744,730,ceterus 112,
Latin,cette,102,744,730,cette 102,
Latin,ceul!,2,744,730,ceul!2,
Latin,ceveo,112,744,730,ceveo 112,
Latin,cibarius,112,744,730,cibarius 112,
Latin,cibatus,112,744,730,cibatus 112,
Latin,cibus,112,744,730,cibus 112,
Latin,cicada,112,744,730,cicada 112,
Latin,cicatricosus,113,744,730,cicatricosus 113,
Latin,cicatrix,113,744,730,cicatrix 113,
Latin,cicer,113,744,730,cicer 113,
Latin,cicindela,87,744,730,cicindela 87,
Latin,ciconia,113,744,730,ciconia 113,
Latin,cicur,113,744,730,cicur 113,
Latin,cicurare,113,744,730,cicurare 113,
Latin,rieo,113,744,730,rieo 113,
Latin,cilium,114,744,730,cilium 114,
Latin,clmex,114,744,730,clmex 114,
Latin,cincticuius,114,744,730,cincticuius 114,
Latin,cinctus,114,744,730,cinctus 114,
Latin,cinerarius,115,744,730,cinerarius 115,
Latin,cingillum,114,744,730,cingillum 114,
Latin,cingo-ere,114,744,730,cingo-ere 114,
Latin,cingulum,114,744,730,cingulum 114,
Latin,cinis,115,744,730,cinis 115,
Latin,cirmus/m,129,744,730,cirmus/m 129,
Latin,cippus,115,744,730,cippus 115,
Latin,circa,115,744,730,circa 115,
Latin,circiter,115,744,730,circiter 115,
Latin,circu(m)iti,6 191,744,730,circu(m)iti6 191,
Latin,circu(m)itus,191,744,730,circu(m)itus 191,
Latin,circuJus,115,744,730,circuJus 115,
Latin,circum,115,744,730,circum 115,
Latin,circumagere,30,744,730,circumagere 30,
Latin,circumcldaneus,79,744,730,circumcldaneus 79,
Latin,circumcldere,79,744,730,circumcldere 79,
Latin,circumcirca,115,744,730,circumcirca 115,
Latin,circumdare,174,744,730,circumdare 174,
Latin,circumferre,213,744,730,circumferre213,
Latin,circumfodere,229,744,730,circumfodere 229,
Latin,circumfiicare,243,744,730,circumfiicare 243,
Latin,circumfundere,249,744,730,circumfundere 249,
